building_id,latitude,longitude,CO2_Usage,Water_Usage,Energy_Consumption
872,51.00695683284665,-2.2059127571148593,1031,4763,2446
873,52.51300761813438,-2.891224404174416,1320,5912,1906
874,51.63807572577269,-2.4672805100402946,1240,5852,1785
875,52.595605522817245,-0.09450407320391108,1616,5615,1997
876,50.90325527299569,-1.4148781352629798,1931,5774,2207
877,52.074016961813285,-1.4214016805586767,1629,5780,2396
878,52.40958539139774,-1.6147203442076292,1300,5148,1621
879,50.15512906056997,-1.1262206018213479,1725,5115,1803
880,50.581818089713046,-0.21143222041885013,1464,5037,1953
881,51.9082675915836,-0.8713101284635152,1851,4462,2038
882,51.57929700022999,-1.3130766339872229,1677,5694,2009
883,51.63061902357147,-1.999837419974603,1325,5533,2133
884,51.1788624481568,-0.4903798570801974,1944,5421,1633
885,52.16420509482283,-2.059790111353354,1154,5562,2028
886,51.81720067970864,-0.3723876192151079,1703,4787,2003
887,52.15331860843737,-2.6401555068386586,1741,4560,1590
888,52.41031012242305,-0.43673669444175767,1409,5721,2259
889,51.05682524224728,-2.233217977286481,1500,4674,2331
890,50.15694240708924,-1.8400582013699875,1508,4360,2462
891,49.936758751932906,-2.311514746519518,1449,4493,2249
892,50.90819109596643,-3.1253778077924412,1714,4141,1670
893,52.39476166822866,-2.019063408708033,1926,4181,2058
894,52.30075702854122,-2.282284412172115,1513,4804,2116
895,50.9736893417757,-0.025701427439697166,1564,5829,2382
896,50.74428324985529,-1.2825469814606745,1181,4603,2029
897,51.73745787755928,-0.40702074437321656,1156,4171,2486
898,50.114909889830905,-1.1872869231127607,1913,4785,1776
899,50.839407818930596,-3.1741288679710156,1601,5861,1946
900,50.975732939265505,-1.9590106077354008,1337,5839,1642
901,50.94568143613884,-1.386617525290489,1728,5336,1625
902,50.07765673596109,-2.340787541077922,1629,5432,1741
903,52.65620734974423,-0.5470482378931845,1411,5722,2297
904,51.70151251273711,-2.339641085054301,1810,4255,1963
905,50.531696654955624,-2.169916763741842,1703,4008,2031
906,49.971831491685904,-0.18211297791075598,1249,4217,2206
907,51.28278399721036,-2.355058546495501,1142,4172,2321
908,50.56009930199638,-1.2643720937263154,1024,4699,2111
909,51.71264573645382,-1.7807823837176822,1321,4504,1604
910,50.94310231669563,-3.0947350136997227,1120,5632,1572
911,52.49810658578948,-3.201222283105583,1726,5162,1981
912,52.75524384412011,-1.806534363321114,1280,4022,2110
913,51.46830256918248,-0.9161169012734804,1058,5158,2147
914,51.03155432708769,-1.423334282537588,1833,4923,1837
915,51.075464787621584,-0.8504920243176373,1314,5220,2007
916,52.09977695088554,-1.0783036131764554,1557,4379,1592
917,51.21764881251997,-0.07399184881844434,1740,5989,2435
918,51.51054417039065,-0.9913647291062846,1695,5185,2268
919,51.600911071733336,-2.6364858743246424,1701,4137,1868
920,51.24489402766191,-2.319916174427794,1872,4732,1858
921,50.8557067131655,-1.0507397855010008,1672,4955,1768
922,50.205774582333916,-0.16121592371322357,1716,5259,1977
923,50.00612331749119,-0.6251529866074645,1251,5545,2007
924,50.80113088105902,-2.097142337764841,1262,4029,2465
925,51.112533676190836,-2.044362930116997,1730,4802,1774
926,49.9849759077893,-0.0057664691161321,1298,5916,1796
927,50.94433265493225,-3.2793220614735774,1153,5684,2072
928,52.71099903047697,-2.784849907869195,1124,5817,1718
929,50.30304125179908,-2.669414071887181,1421,5926,1896
930,51.086042320069375,-0.14603198304106302,1526,5212,2323
931,50.965778000949804,-0.7184684329638684,1478,4828,2106
932,52.44838652495064,-1.8877341769325202,1823,4754,2402
933,51.27632119745964,-2.4025765532361865,1543,5027,2339
934,50.51315048411999,-3.0634823676307805,1763,4049,2280
935,52.41781482779745,-0.30866415641515577,1815,5345,1975
936,52.28215826049471,-3.0661964408677838,1301,5161,1554
937,52.4640030720533,-2.9435480116372235,1920,5905,1721
938,50.21041881321837,-2.4930169191426796,1339,5839,1721
939,50.599773973684286,-2.7229429780669676,1039,5248,1756
940,51.86881993934613,-2.731057165741977,1690,5503,2372
941,52.45297149099064,-0.13202437673640377,1573,5419,1846
942,50.85442123117037,-3.006752095481941,1179,4589,2482
943,52.40676093797091,-3.353158058051767,1460,5468,1705
944,52.206281621119736,-0.22778508771881656,1717,5566,2196
945,51.41938206825663,-0.6788463918903997,1692,4295,1590
946,50.03759256946343,-3.2379018648214593,1412,4668,1985
947,50.3606894213488,-1.0329877796567297,1917,5764,1970
948,51.68805125467984,-0.2429562523001092,1340,5739,2357
949,51.37057297645175,-0.09405204326424199,1612,5906,1796
950,51.97580880535856,-0.33213438787425,1246,5877,2235
951,52.698477718732825,-1.8640775136403316,1452,5588,1652
952,52.723923681818796,-0.5388694643490317,1455,5611,1721
953,52.60604346672034,-0.42995257490484917,1435,5577,2264
954,49.93391051784134,-1.2329516974712789,1827,5636,2162
955,52.026107670772426,-1.564965646801929,1392,5360,1741
956,49.94608354085853,-0.04355839327604283,1412,4610,2111
957,50.033134688213934,-2.521231699288764,1835,5051,1973
958,52.62135113309849,-1.9835440029057438,1673,5454,1932
959,50.66446989038015,-1.5424453876227013,1896,4921,2318
960,52.677403317993075,-1.7605700130211006,1781,5008,2080
961,51.66997247438178,-2.4158715185897606,1588,4394,1629
962,51.94475997659511,-3.3818659931443174,1680,5322,2494
963,52.141243609987725,-2.2676958044924413,1814,4106,2161
964,51.98266654543167,-0.19487328133745319,1940,4362,2489
965,51.66397098798283,-2.7426513477567593,1044,4275,2263
966,51.00478229928069,-2.278763320331091,1098,5541,1536
967,52.730563494627134,-0.4219591578369246,1427,5327,1673
968,50.87950697765153,-3.355548681883177,1366,5933,1686
969,51.7852030522757,-2.2858211846269625,1482,4060,1834
970,52.03655273229717,-0.802022033053003,1766,4500,1576
971,52.63300985259559,-1.7986466196918711,1914,5933,1925
972,51.25513352583045,-2.8627863001774454,1052,4064,1845
973,52.079584202322735,-2.941151316380739,1904,5272,2209
974,50.313290351476525,-2.8203710779824256,1503,4770,2451
975,51.43358406148715,-1.4871372692046962,1688,4043,2415
976,51.1484249979508,-0.23015891177880432,1404,5078,1969
977,51.853208188074944,-1.5661258500281128,1710,4381,2478
978,51.2859959490375,-2.1577136828041126,1519,4875,2093
979,50.56944474198316,-1.2788550920856592,1887,4142,2428
980,51.5160588293804,-0.5050881114391674,1010,5230,2451
981,50.64328731798279,-0.47068153234810906,1346,4450,2214
982,51.98563174885508,-1.1239934380733607,1433,5655,1805
983,50.65884805771221,-0.3364030999163137,1775,5287,2217
984,51.93396482995267,-2.7093199767656984,1459,5478,1513
985,50.77089126149405,-0.4312977692453748,1786,4790,1815
986,52.39654170333668,-1.0655296068194304,1159,4134,1680
987,51.99218698153008,-0.48457010622335916,1915,5757,1716
988,51.48359965201409,-1.7323818790244931,1800,5809,1843
989,51.767228778432376,-1.7823339256531363,1406,4281,2013
990,51.43594721282874,-2.2800381134099643,1951,5730,1551
991,52.51061770553408,-2.762724845992455,1026,4396,2258
992,51.574147194525686,-2.4628102244401457,1161,4337,2240
993,50.6719579228296,-1.0268735211440765,1934,4719,1997
994,50.12379197355415,-1.6175173293062195,1713,4561,2437
995,50.407201877145575,-0.16318654366935403,1989,5577,1828
996,50.0368154687293,-1.7826861639637481,1955,5549,1773
997,52.39958890056791,-1.884316422455588,1795,5408,1790
998,51.74537387032783,-3.3049175333997027,1936,4778,2370
999,50.19673144756795,-0.6202692685654596,1669,5475,1951
1000,50.51242126114069,-0.8670768581381618,1178,5674,1927
1001,52.54390947461347,-1.1465863327649188,1783,5511,1716
1002,52.767967984509966,-1.8203679784224163,1906,4543,1896
1003,50.94022724658452,-1.5046003711946074,1997,5265,2101
1004,50.029605026209744,-1.2243015747633388,1124,5127,2285
1005,50.02311139115339,-3.333602403862269,1326,5471,1619
1006,52.09969637560759,-0.7547918573435779,1325,5687,2029
1007,51.78791979755312,-2.8378710939095964,1563,5596,1928
1008,51.500503134060054,-1.981850933661864,1027,4433,2497
1009,50.61061346195133,-3.0187403714906265,1478,4566,1989
1010,51.28875560307895,-3.3222740685489103,1149,5173,2146
1011,50.99614479471738,-1.2578627903870925,1340,5352,1708
1012,51.30577625370122,-1.064610032811128,1138,5477,2423
1013,52.64968128301467,-0.8936789611238112,1890,4023,1513
1014,52.207170122478786,-1.4598166668877324,1358,5663,2187
1015,50.12331405316487,-3.3954441846456738,1086,5971,1654
1016,50.539527880650894,-1.9477074839970565,1549,4526,1718
1017,50.77894926134363,-1.2392480269778328,1940,5109,2225
1018,50.808052048740834,-0.1119311820117952,1436,5227,2094
1019,50.66469988502805,-0.4723749228142591,1773,5657,1628
1020,51.451646781558985,-3.241378884024854,1744,5432,2183
1021,52.20505579697868,-0.08655504560891947,1781,5194,2227
1022,51.110313854963955,-1.8458733917284966,1037,5982,2470
1023,50.46704807700874,-1.497349797357028,1863,4841,2478
1024,51.10252670870562,-1.5037169947728022,1916,4676,2399
1025,51.586137792709415,-2.3826782725798257,1793,4172,1869
1026,51.33128633323378,-1.9986520956127107,1305,4488,2438
1027,50.41675539633467,-1.3466544137563532,1159,5119,2145
1028,50.87976451313728,-1.3950016603848696,1426,4756,1948
1029,51.22168628207431,-1.8254389181105952,1930,4723,1641
1030,50.81293074791363,-0.19382504380503818,1398,5347,1993
1031,50.762060921772616,-1.250235450307565,1382,4381,2006
1032,51.1130071830227,-1.7750228411235376,1436,4656,2124
1033,52.64514073083787,-2.699664816575481,1330,4650,2255
1034,51.167757228801804,-0.0836269627106816,1740,5316,1781
1035,50.001790195568,-1.8943695548088852,1928,5462,2390
1036,52.0792373805301,-1.077705680638679,1805,5199,2414
1037,50.50298380651235,-2.531249693089179,1992,5414,1764
1038,51.93329062352547,-0.9269751257987711,1136,5937,1953
1039,52.04920967172103,-0.6453239708179495,1624,4342,2257
1040,50.33132567411726,-3.0367111573617667,1571,4103,1522
1041,51.357654077904016,-2.396585413178695,1698,4055,2397
1042,50.71608135144896,-3.1174717922226143,1312,4468,1810
1043,50.79857591960715,-2.7185060010195268,1646,4731,2465
1044,52.645567110733225,-1.3788060310013912,1790,5761,1924
1045,52.32323502352563,-2.5254672454584344,1594,4456,2161
1046,52.28664027998869,-2.2816578908230314,1007,4516,1617
1047,50.289508148035246,-1.2400948071630573,1959,5918,2124
1048,50.65503093237474,-1.3128647277144605,1765,4324,2485
1049,50.785584964163185,-1.8127602633445663,1660,5495,1868
1050,51.03944741247147,-3.284059273289194,1441,5836,2128
1051,51.04811912715043,-0.8971882321094604,1348,4819,2148
1052,50.38462109908092,-3.3883569242487037,1340,4170,2152
1053,50.04416465784319,-2.9088063164411055,1507,5507,2308
1054,50.09438005045729,-0.2988242672256596,1851,4911,1695
1055,50.31494008221179,-2.013610777986541,1653,4672,1876
1056,50.86012295616335,-2.302586042583043,1106,4826,1795
1057,51.72194317913171,-2.4913224055947225,1164,4715,1898
1058,50.607413215878076,-1.6214575812659409,1275,5691,1891
1059,52.0556590926807,-0.5468350053516495,1070,4174,2423
1060,51.872190911964054,-0.4225541013791738,1779,4996,2408
1061,50.7406986037448,-2.114180467168186,1969,5272,2458
1062,50.77246051707305,-2.8894523562269088,1513,4153,1566
1063,52.13427183794501,-1.7890315060039352,1264,5914,2468
1064,51.42324665810836,-2.639927118477503,1494,4861,1823
1065,50.12148123725492,-2.967873403534082,1690,5169,2281
1066,50.94651819906639,-1.6143484986726298,1369,4430,1666
1067,50.68772851295651,-0.5208299758486117,1607,4833,1841
1068,50.26780950385778,-0.7146769137906555,1953,4470,2155
1069,49.970429402439066,-3.2963643469299346,1493,4110,1897
1070,52.69657978158695,-2.568045106575743,1886,5625,2214
1071,50.72238689635935,-0.5218919717928485,1256,4024,2075
1072,50.07637392146334,-2.970613687124163,1242,5765,1664
1073,52.47277497474544,-1.0079718121829648,1338,4860,2099
1074,50.23824070209854,-1.2963592261829078,1971,5277,2177
1075,50.410223143723634,-1.7676223668163382,1651,4842,2163
1076,50.680392559919405,-1.511638617433753,1181,4997,1785
1077,51.234276637529234,-2.864148244392133,1441,4993,2309
1078,52.36340357104408,-1.632841339575282,1561,5902,1717
1079,50.25346896898783,-2.435885993777819,1384,5300,2453
1080,52.04991643420067,-1.2073069330174828,1627,4176,2058
1081,51.685339450631744,-2.5656195443101937,1841,5661,1568
1082,51.26471078079092,-0.919618706550287,1092,4563,1640
1083,50.764932911315626,-1.9566280741678235,1132,5785,2404
1084,52.37684524144406,-0.9615373575069794,1288,5269,1527
1085,50.43598841569362,-1.2483581835989468,1111,5370,1780
1086,51.61492447662985,-1.4262647520077087,1740,4116,1600
1087,51.72331504309434,-1.6274825002219535,1852,4744,1831
1088,52.28506244848336,-0.7355574530470665,1909,5552,2259
1089,51.95869298871004,-3.314321591577502,1635,4699,1595
1090,50.25502999281582,-0.4252057389775743,1322,5494,1754
1091,50.23976691143674,-2.35120381290612,1657,4296,1669
1092,51.68642698458738,-0.04575488183662957,1774,4887,2272
1093,50.48335004504873,-0.885400191327335,1019,5322,2192
1094,50.955547562123755,-2.7698551003670127,1527,5872,1544
1095,50.84888756044848,-0.9509568887655528,1872,4995,1751
1096,50.55672568984465,-2.386396611034783,1886,4129,2254
1097,51.50077584651851,-1.7977687696633893,1182,4787,2449
1098,50.404503273262904,-1.137770994167612,1464,5007,2403
1099,50.38124497276899,-2.0713742622268914,1018,4459,2427
1100,52.59585371370134,-1.2032698372035777,1265,5145,2020
1101,51.09736229196696,-2.0701739017320904,1357,4212,1956
1102,52.10473547473687,-1.4899067145233618,1875,4674,1992
1103,51.53488858498853,-0.3671239394729704,1893,4186,1913
1104,52.52040724353227,-2.3142105273839517,1632,5175,2047
1105,51.9182488349496,-2.3061704955170117,1161,5187,1661
1106,52.54037950830302,-0.24697624623855896,1372,5237,1880
1107,52.059040054465946,-1.1361044137514433,1766,5229,2406
1108,51.555596581501845,-1.3202925188260757,1681,5029,1755
1109,50.2182869727714,-2.5968437465536094,1292,4105,1682
1110,50.86188822338197,-2.2293617449724463,1106,4067,1819
1111,51.54464873993406,-0.170576940491856,1058,4284,1688
1112,51.24447337330872,-1.526094712997135,1013,5006,2019
1113,51.52432004757116,-1.5251990107731632,1116,5990,2440
1114,52.657854541469625,-3.37658810518664,1635,4143,2150
1115,52.75381765050034,-1.3629747776079442,1003,5201,1619
1116,50.887157138772,-2.7644668152134453,1553,5058,2366
1117,50.482682009844886,-1.7079237009122563,1504,4388,1806
1118,52.473809698473765,-1.2091725940556262,1821,5902,1990
1119,52.47519449034663,-0.06363358477211056,1725,5658,1601
1120,50.858457982973945,-2.420662690833805,1281,4201,1798
1121,52.52215783607869,-0.07971420972462706,1664,4123,2269
1122,52.75804407321725,-1.7364749651500726,1784,4005,1624
1123,52.57669711438324,-2.5168672751825913,1765,4138,2456
1124,51.79263492221585,-3.003484464186922,1811,4097,1709
1125,52.48078718037135,-0.2782675436016375,1113,5391,2041
1126,50.7613369399083,-0.5186705534500478,1509,5209,1886
1127,50.322016789624406,-0.8135044970327305,1505,4707,2307
1128,50.03062317721306,-0.8512328070642279,1217,4784,2435
1129,52.05628958748473,-1.4755183663172184,1072,5559,1546
1130,51.00294816863447,-2.61770491432421,1450,4499,2009
1131,50.901308189274204,-1.7115086132607435,1416,5439,1705
1132,50.85083804841832,-2.59152624197571,1897,5152,1829
1133,50.56426197401694,-0.8505844587146187,1948,4085,1608
1134,51.25547313529471,-1.5565359398985155,1062,5855,1941
1135,51.526818204247796,-2.813222972072836,1860,5908,2453
1136,52.75834892941198,-0.031829180446691474,1711,5085,2210
1137,51.95098252341017,-3.1181695098031263,1586,4773,2369
1138,51.28830363203211,-0.8730232102118345,1665,5518,1603
1139,52.34731116702555,-2.573485188590012,1496,4318,2047
1140,52.399388903672026,-0.46567092557326983,1904,5681,2112
1141,52.14815691796722,-2.772725002720385,1828,5433,2447
1142,52.34892921131626,-2.706364217340076,1547,4714,1585
1143,51.538889436128194,-2.474275947144645,2000,4819,2225
1144,50.17683330899399,-2.949798221469911,1383,5281,2009
1145,51.69348249465044,-3.2740469779104755,1595,5079,1761
1146,49.96152627978837,-1.6190331730878267,1050,4087,2376
1147,50.931637186884224,-0.48400521351589765,1416,5460,1733
1148,51.02494775587786,-2.308383014113032,1245,5964,2086
1149,50.33619325763862,-0.19058877240653516,1131,4758,2158
1150,51.22203777964158,-2.7275373673138503,1389,4569,2115
1151,50.4543275299982,-1.1489203032294242,1141,5627,2099
1152,50.014790014270204,-1.1570552765909214,1081,5602,1888
1153,50.56661177863366,-2.625898831428017,1620,5697,2251
1154,52.63391140642742,-1.9245868483265132,1832,4271,2438
1155,51.95466655083845,-2.7650741008487865,1597,4749,2274
1156,51.39320444392299,-2.2810124807183336,1815,4247,1545
1157,51.17293422229096,-2.8225318005422135,1042,4574,2351
1158,51.347962105813465,-1.708220990610802,1782,4056,2486
1159,50.64541284233892,-1.2518573440198733,1828,5993,1801
1160,50.70378365233726,-1.401122492166758,1520,4101,1594
1161,50.36019539712726,-2.555377607913884,1672,5374,1891
1162,51.913031509736065,-2.5088890383688724,1313,4784,2219
1163,50.46668911555794,-0.4399874609480672,1461,5140,2124
1164,50.605230816933364,-2.0664426689703603,1183,4428,1705
1165,51.133605647849784,-2.7187246346510774,1531,5768,1849
1166,50.392158856611665,-1.283709301188868,1568,5483,1825
1167,52.34485359312568,-1.27016288651763,1658,4480,1685
1168,51.32297913164554,-1.5383671203396707,1756,5272,1598
1169,52.53679695962102,-2.8293178105478174,1819,4716,2102
1170,51.35411023826786,-3.394803899709969,1234,5563,1923
1171,50.98126003497079,-2.5255713135128444,1789,4920,2066
1172,51.477512790719516,-3.287527543655313,1438,4313,2443
1173,52.633074131694336,-0.6528740290485744,1819,4488,2309
1174,52.311421776286366,-3.244889544447658,1176,5530,1590
1175,52.06168813675722,-1.3487765647825793,1770,4214,2495
1176,50.64496329702532,-0.6485747543002427,1229,5870,2252
1177,50.1980274195789,-1.6247668093061176,1675,5158,1754
1178,51.4409118661367,-0.9256406655149294,1455,5667,2099
1179,50.989671460529436,-0.26796138837428485,1381,4566,1596
1180,52.04813694553289,-0.13116099871816944,1803,4901,1975
1181,51.70793412294048,-1.8483363330919165,1067,5529,2013
1182,50.46361039560318,-1.4953558507491378,1853,4140,1825
1183,52.78532785549583,-0.5758371787875736,1700,4464,1844
1184,51.142633173458535,-1.713219606274197,1825,5278,2140
1185,52.71974121575086,-2.6004188798422385,1704,5341,1804
1186,50.907364848980876,-1.1709527850369748,1653,5406,2069
1187,52.52934606573588,-0.0011413113321427915,1155,5449,1910
1188,49.96372147800101,-1.1360763226661637,1158,5267,2261
1189,51.40370815761262,-0.6982745537353807,1777,4970,1761
1190,50.19057562033823,-2.922222435440938,1324,5228,1696
1191,50.50851572503426,-1.3097185424309528,1952,5430,1614
1192,52.70302958857919,-2.3240763217201774,1348,4678,1543
1193,51.80399675835408,-1.551361850694287,1653,4535,1799
1194,50.458473642997205,-0.4196627975886824,1404,5197,1786
1195,51.73950845072437,-0.569634185660822,1187,4238,1504
1196,49.987145318717815,-3.200250751728401,1437,5525,1505
1197,51.78830985611643,-0.3458841487138664,1798,4070,2129
1198,50.80963291641331,-2.226304717466987,1815,4766,1803
1199,50.34177178752654,-0.20940060589974996,1227,5359,2498
1200,52.16818222998172,-2.7684580837616473,1226,4722,1502
1201,51.30478091082267,-0.8601971565557345,1530,4246,1688
1202,50.277706150484924,-2.8024654402399083,1856,4462,2411
1203,52.09372950778453,-2.518738478815196,1038,4586,1943
1204,50.62192688814355,-2.7931864093255774,1269,4274,2202
1205,49.989064735018964,-1.617855238483947,1324,4597,2020
1206,52.378035081364416,-0.08180445126752911,1330,5945,1769
1207,52.09576683692486,-1.7771671092468266,1321,4836,2030
1208,51.26955407488485,-2.8473684686301777,1275,5209,1839
1209,50.18130455314293,-1.6156039404248481,1197,4558,1849
1210,52.10072824591232,-1.4142646935123493,1654,4606,2346
1211,50.90264967710843,-3.249677200997664,1951,4908,2422
1212,51.188529627659655,-2.0210427555002557,1437,5991,2418
1213,51.47971227364143,-3.116549540000335,1274,4662,2220
1214,52.29260632299913,-0.19300979372989424,1043,5423,2395
1215,50.33468797102601,-1.8023388462097287,1637,5424,1663
1216,50.30988751672345,-2.3300146667873864,1445,4639,1556
1217,51.15649908188648,-0.4714165693465353,1932,5950,2285
1218,52.48876231681827,-1.2088569751117992,1191,5905,1920
1219,51.10278384482449,-3.0932830785897596,1209,4860,2351
1220,51.41706438208141,-3.159687019436695,1239,4853,2431
1221,52.488609041105,-0.24018106141728435,1994,5898,2459
1222,52.32038413461936,-1.378345861369045,1405,5133,1722
1223,50.85575160211014,-0.43364339788530915,1965,5885,1502
1224,50.32956648314556,-0.8324178492933223,1650,4634,1900
1225,50.500609995682275,-2.3890629184316525,1461,4146,2264
1226,51.57334007258997,-1.489268818831267,1678,5325,2462
1227,51.043134138221035,-1.9411183305443533,1481,4841,1729
1228,52.53870480979046,-0.07480139037016853,1197,5489,2226
1229,51.130215200456405,-2.0460222243089947,1457,5162,2399
1230,50.52703674390739,-2.9787999947721326,1185,4767,2407
1231,50.5231356169213,-0.5556426940632564,1868,4421,1915
1232,52.651215341241645,-1.2382374162248535,1656,4425,1812
1233,50.03825610667479,-1.7002985548461276,1226,4630,2121
1234,51.53076344404488,-3.1533240807899965,1482,5663,2381
1235,51.439566706748586,-2.6696385146904604,1459,4084,2074
1236,52.78980046091529,-2.900819833102524,1526,5357,2473
1237,51.24690141067405,-0.3529225361872994,1779,4429,1948
1238,51.46243891291036,-1.9764854929595608,1793,5700,2318
1239,52.16439784511808,-1.7630486872463311,1692,4078,1902
1240,51.275186900850784,-0.4933716958384058,1732,4858,2301
1241,50.94787888012662,-3.313036448616989,1060,4872,1823
1242,52.2915086622181,-1.9776272422387529,1571,5022,1981
1243,52.20160058062329,-2.930403040321073,1242,4348,1502
1244,51.311507841716335,-0.08219179081226313,1515,4885,1819
1245,52.53539688537628,-3.2901284701903535,1036,4834,2491
1246,52.51184605944486,-1.8982976218005478,1015,5262,1592
1247,51.4877854218875,-2.883099697965538,1849,4007,2420
1248,50.79412296661147,-0.5134699014002235,1752,4412,1996
1249,52.14625688357843,-0.7937594090562183,1683,5639,1595
1250,51.90319585163849,-3.1721692676379187,1135,4789,1839
1251,50.10118875992496,-2.351707491153153,1695,5689,2193
1252,51.32196734285322,-2.7102688595921256,1510,4441,2212
1253,51.91527683191915,-1.714636463301183,1955,4143,2444
1254,51.729808343561245,-2.9475172995794026,1433,4881,2360
1255,52.23842333384778,-0.23186786317754748,1383,5364,2432
1256,51.150929639344696,-0.10558482817528958,1582,5279,2046
1257,52.10183653235228,-1.1662761103425323,1595,4577,2114
1258,50.136172870549956,-0.342237988692105,1826,5204,1875
1259,51.820482657038696,-3.216746269971052,1201,4937,2207
1260,52.675928385070065,-2.950502522395519,1769,5916,2439
1261,51.018903708475925,-0.9695424807070081,1162,4915,2283
1262,51.64015459598108,-1.698636697931171,1559,4864,1552
1263,50.402961009918556,-2.696917145628467,1482,5235,1710
1264,50.68074059734346,-0.8054584541332592,1703,5291,2483
1265,51.34436815978192,-0.6100235989893315,1398,5231,1581
1266,52.04286464852653,-1.7564978449382769,1356,5918,1648
1267,51.406162719967824,-0.611677234310855,1863,5146,2221
1268,50.55636693771956,-2.6575336008721995,1591,4767,2313
1269,50.84144005826804,-2.8952350623261642,1091,5010,1738
1270,51.28645823506793,-0.9538937303758246,1084,5696,1628
1271,50.84208315593402,-2.22260442669894,1665,4201,1973
1272,51.88921918681933,-0.8058818355203177,1934,5541,2112
1273,50.53848595867917,-0.5210073700892797,1138,4597,1978
1274,50.03763721572957,-0.8839281180402101,1546,5151,1988
1275,52.72125598945099,-1.248510365379191,1563,5761,1552
1276,51.66769133107223,-1.664876653093569,1124,5377,2162
1277,50.26651247356231,-1.1526206535750836,1320,4562,1571
1278,52.430287137523834,-2.2979966973998978,1284,5715,2058
1279,52.2426564377366,-0.6605787263027332,1939,4900,1874
1280,52.455438110383525,-0.4878619835109905,1794,5871,2365
1281,50.76526897323885,-2.0191288950728836,1792,5663,1633
1282,52.25451322892071,-0.6597965065908986,1167,4341,1573
1283,52.057625245905186,-1.4510107332283164,1809,4269,1956
1284,50.65882938912315,-0.7519725800370738,1703,5288,2031
1285,50.611116979933755,-0.12961787005029812,1001,4820,2204
1286,50.65773504383907,-2.4443133849718213,1475,4971,1880
1287,51.848544717696136,-0.889721439107015,1682,5133,2498
1288,51.950567830880644,-0.08734165627480595,1726,4309,2329
1289,51.49114389766588,-0.4275087528736532,1198,4362,1963
1290,52.61465644668289,-2.2723728833812595,1797,4635,2208
1291,52.20384958783299,-2.071776691512903,1587,4478,2223
1292,50.21108444294644,-1.1130520562109623,1437,4626,2156
1293,51.55218310386978,-0.9443038231553444,1391,4946,1718
1294,50.21942037176832,-3.26166268324123,1509,4961,2113
1295,51.68545108943996,-3.0414848799490692,1379,4792,1633
1296,51.075501593883075,-2.8352785473940925,1881,5769,2364
1297,50.55312212223424,-0.27366370352961233,1440,5874,2302
1298,51.59587932746455,-3.312498794598699,1347,5355,1882
1299,51.032091224505145,-0.39100070793130604,1449,4969,1723
1300,50.586342915456854,-1.0196719172140107,1344,4729,1966
1301,51.1092089716479,-3.3300876278932465,1791,4500,1628
1302,52.6088707822438,-0.4903791375364248,1510,4693,1592
1303,51.96629594048453,-2.5978925404924436,1418,5946,1942
1304,51.04108053197325,-2.196219859257356,1386,4883,2192
1305,51.40107469282757,-1.1601590563093227,1222,5683,1635
1306,52.606630493472366,-2.6784032639562407,1218,4023,1986
1307,52.06980488543815,-3.0190316618746915,1563,4797,2488
1308,51.76894038350123,-0.17302819487532695,1605,5557,2245
1309,51.74795094875109,-0.08131422501535557,1927,4713,2055
1310,51.9557672242353,-1.5006453115619072,1765,5004,1635
1311,52.53588892211179,-2.375408906498012,1487,4421,2119
1312,51.28996163579972,-1.0894401446958732,1521,5954,1867
1313,50.353303702237675,-1.5227998265172182,1138,4239,2246
1314,51.50687636500056,-2.4633681012687445,1786,4840,2334
1315,51.72149483719294,-2.864164981011114,1771,5449,2491
1316,50.9664173796575,-1.4410927406001324,1937,5654,2477
1317,50.48148147264151,-2.5211084514846727,1361,4447,1848
1318,52.59324537792884,-1.4590991140731393,1554,4437,2245
1319,52.71794642258567,-3.357081772886263,1801,4492,2429
1320,50.44315702062606,-2.1064450334141673,1840,4802,1930
1321,51.56607377959072,-2.833789660473276,1442,4052,1569
1322,51.678408745467344,-1.6294705103879505,1974,5111,2133
1323,50.85828387546413,-2.6503936922395397,1773,4254,2229
1324,51.23624571743827,-1.6038525207402345,1081,5370,1992
1325,51.16243569389384,-2.4329783164155883,1379,4365,2134
1326,50.6817379034847,-1.651090114264483,1945,4295,1533
1327,52.14514569018859,-2.4462865957519724,1030,5953,2081
1328,51.77099189387128,-2.2405407831283712,1780,4346,2419
1329,51.54115409127398,-0.17364823012684516,1880,5370,1533
1330,52.354659673915265,-2.819143748544921,1415,5313,2229
1331,50.45648120809682,-3.250089413243013,1233,4219,2441
1332,52.11949243279451,-2.8947869129685637,1444,4010,2409
1333,52.120025976439784,-1.7533482793750719,1384,5362,2209
1334,52.05449983862784,-1.0139688068472585,1901,5174,1627
1335,51.50108161538273,-1.817951728390113,1964,5387,2175
1336,50.323290856620396,-1.3192321292837437,1271,5980,2015
1337,50.344264037357235,-1.0680190659536248,1575,4401,1898
1338,50.25818346736614,-0.2268266731312285,1547,5231,1668
1339,51.19102895949248,-2.298667719395687,1199,4105,2354
1340,50.02479057355974,-0.9727632727768873,1182,4024,1837
1341,50.04295882673666,-2.5191841303395774,1391,4058,2473
1342,51.19504784894102,-2.6388538606928535,1293,4786,1917
1343,51.95374769964751,-1.5370475669762567,1744,4275,2032
1344,51.33938087078711,-1.8472720976101726,1975,5744,1613
