building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,Energy_Intensity,CO2_Intensity,true_energy_label,true_ges_label,adresse_ban,numero_voie_ban,nom_rue_ban,code_postal_ban,nom_commune_ban,identifiant_ban,adresse_brut,nom_commune_brut,code_postal_brut,annee_construction,surface_habitable_immeuble,log1p_Energy_Consumption,log1p_CO2_Usage,log1p_Energy_Intensity,log1p_CO2_Intensity,city,year,PC1,PC2,cluster
2284E0915013C,43.904717968538705,5.22564796056743,6898.910974373624,556.1740495793358,2048.0007707341074,78.18681068578532,5.3819822873943854,D,A,212 Chemin des Pourquiers 84220 Gordes,212,Chemin des Pourquiers,84220,Gordes,84050_0710_00212,212 Chemin des Pourquiers,GORDES,84220,1983.0,,8.839263788237425,6.322877667919692,4.371809753207295,1.8534787524517593,gordes,2025,-1.7791239670072114,0.11726520006324169,3
2284E0999972T,43.87804103723487,5.21063899615927,4116.755260249105,297.120686113711,1273.1822525597627,96.60042512796005,6.900613147962765,D,B,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 22 

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,,8.3230634541191,5.697498391479082,4.580881849228823,2.0669403701273636,gordes,2025,-2.0090825128668905,0.9689711305358178,3
2284E1490816J,43.87346800263829,5.178436988670281,17309.98777342691,1143.6448496962748,4915.136733914692,73.65909598710547,4.786608423779169,C,A,446 Chemin du Serre 84220 Gordes,446,Chemin du Serre,84220,Gordes,84050_0820_00446,du Serre,GORDES,84220,1985.0,,9.759096710287237,7.042849692936393,4.312932365016472,1.7555463554983213,gordes,2025,-0.8782124117237676,-0.8473385440275033,0
2284E0925614V,43.886216022406536,5.1675420499982625,21765.00432679259,1570.1631732486828,6994.125929595761,168.7325732804857,12.108269813876426,F,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,Les Imberts,GORDES,84220,1947.0,,9.988104597042746,7.359571498710876,5.134224100081819,2.5732433145335127,gordes,2025,0.4475265771327988,0.06591323031975739,2
2284E0036866F,43.910964999200566,5.200610991381092,8092.121706143762,555.4606757809726,2388.9669072856896,225.66629507805212,15.032765244410623,G,C,55 Rue Baptistin Picca 84220 Gordes,55,Rue Baptistin Picca,84220,Gordes,84050_0035_00055,"55, Rue Baptistin PICA",GORDES,84220,1947.0,,8.99876980782866,6.3215965047524625,5.4234788701391645,2.7746344560743457,gordes,2025,-0.3259606652414047,1.4362428885065264,2
2284E0998597W,43.87804103723487,5.21063899615927,3808.1478915262746,246.46377001640724,1078.0904096684305,210.57345106575443,13.568591349703897,F,C,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 407 

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,800.0,8.245160792589202,5.511264187521503,5.354572224559287,2.678867933975422,gordes,2025,-1.2592248348712238,2.103512272575995,3
2284E0150776J,43.88179801299865,5.213187958223996,11804.273655218516,729.0517925656108,3102.8506358999366,151.12385575755306,8.70094035762753,E,B,3239 Chemin des Garrigues 84220 Gordes,3239,Chemin des Garrigues,84220,Gordes,84050_0301_03239,3239 Chemin des Garrigues,"GORDES, France",84220,1947.0,,9.37630163054856,6.59311548034571,5.024695029554197,2.2722228248958753,gordes,2025,-0.5348336794030928,0.47555873888128297,0
2284E1292310N,43.89769199651295,5.190095957921548,18121.86602095055,1668.234421183037,6234.262466357398,93.73865400571037,7.676598046464146,C,B,574 Avenue Justin Bonfils 84220 Gordes,574,Avenue Justin Bonfils,84220,Gordes,84050_0460_00574,"574, Avenue Justin Bonfils",GORDES,84220,,,9.804929736016215,7.420120369870127,4.551122090150755,2.1606295217167126,gordes,2025,-0.34156135648108027,-0.5665079699531873,0
2284E0989571S,43.90093599951006,5.189695989731236,113100.64838989267,35219.877077856545,32495.2834931903,339.1720670854526,105.40338843295204,G,G,Les Bas Luquets 84220 Gordes,,,84220,Gordes,84050_B008,Les Bas Luquets,GORDES,84220,,,11.63604223662128,10.46939428457535,5.829451569258179,4.667237422574827,gordes,2025,4.347750116873108,-0.5700695308390726,1
2284E0629990R,43.91362398471582,5.19586300990356,6497.116160583066,483.73340887928975,1806.6730507169693,141.2263049795254,10.054737245464347,E,B,1 Domaine des Bastidons 84220 Gordes,1,Domaine des Bastidons,84220,Gordes,84050_6f3393_00001,1 route de Sénanque - Domaine les Bastidons,GORDES,84220,1989.0,,8.779267592428617,6.183599067398384,4.9574194860526966,2.402859046090661,gordes,2025,-1.0995489367201563,1.0126721116309458,3
2284E1165396F,43.87197898605874,5.195223960240157,16731.078012137546,1269.0297401253765,4235.10181265334,187.30623531927796,14.14636225953919,G,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,9.725082995002664,7.146795596600009,5.2380695488656706,2.717760388241283,gordes,2025,0.2406311990377965,0.46366596534365256,2
2284E1167602B,43.88792600090657,5.1761070343019755,7696.243308109072,680.1736472457466,2919.206851160512,196.80189802320137,16.692582652198197,G,C,140 Chemin des Graveliers 84220 Gordes,140,Chemin des Graveliers,84220,Gordes,84050_0337_00140,"140, Chemin des Graveliers",GORDES,84220,,,8.948617531806317,6.523817262258873,5.287266014810933,2.873145492552098,gordes,2025,-0.09437210767311177,1.3685393953437888,2
2284E1293191K,43.86501896172997,5.17119100277001,60065.34323593071,16474.89443305553,15402.651695279486,204.7783330836118,56.29518596645316,E,E,1851 Route dâ€ Apt 84220 Gordes,1851,Route dâ€ Apt,84220,Gordes,84050_0026_01851,"1851, Route d'Apt",GORDES,84220,,,11.003204950944314,9.709653648219078,5.326799536436732,4.048216605644209,gordes,2025,2.9138455080600614,-0.6387305866349217,1
2284E0447451Y,43.91048001089466,5.230058962454781,31763.804838101314,2511.7320516669774,9943.583877677873,74.37847571244723,5.125565365412982,C,A,Route des Trois Soldats les Sauvestres de Veroncl 84220 Gordes,,,84220,Gordes,84050_bcqw2h,MAS VIGNERON - Hameau des SAUVESTRES,GORDES,84220,2001.0,,10.366114189752949,7.829125906974942,4.322521766255485,1.8124710567282087,gordes,2025,-0.20103418656410169,-1.4661990115991663,0
2284E1098089M,43.86907902471606,5.171648987977122,37913.71795417936,2529.0261811365745,11599.86104498904,161.03466757137483,9.978796484913882,E,B,Le Plan de lâ€ Abba 84220 Gordes,,,84220,Gordes,84050_B118,Plan de L'ABBA,GORDES,84220,,,10.54309465220929,7.835984929943349,5.087810309692382,2.3959658203209626,gordes,2025,0.8545104867187426,-0.563193252165182,2
2284E1291555M,43.880954032059414,5.191239062504779,46093.26965887765,14690.161763064358,13286.224841141142,151.505513947993,48.36786494173362,D,D,1130 Route des Beaumettes 84220 Gordes,1130,Route des Beaumettes,84220,Gordes,84050_0063_01130,1130 Route des Beaumettes,GORDES,84220,2004.0,,10.738443918848091,9.595001351341347,5.027200752429836,3.8992997052698772,gordes,2025,2.3577288520664093,-0.8094815543542989,1
2284E0346328P,43.886216022406536,5.1675420499982625,34794.49050334971,2196.6904231302246,11385.761461459846,150.53624069298286,9.26395848749919,E,B,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"481 Chemin des PRES
Les Imberts",GORDES,84220,1947.0,,10.457243074128856,7.695162280244291,5.020824808837613,2.3286385828292397,gordes,2025,0.6749669582371561,-0.539607071023954,2
2284E0924334P,43.8867839970101,5.168108952694416,35344.54063581651,10039.629601138517,10627.714081046104,237.9399601448766,67.03358213344633,E,E,16 Chemin des Trois Places 84220 Gordes,16,Chemin des Trois Places,84220,Gordes,84050_0879_00016,"16, Chemin des 3 Places",GORDES,84220,1947.0,,10.472927514451193,9.21439510055632,5.476212307589351,4.22000143817353,gordes,2025,2.569702841758773,0.07772900026233101,1
2284E0043910D,43.89379699993396,5.174777021824758,64051.34517551583,20362.42926295573,19439.79832556043,214.36957099888312,68.14999801827406,E,E,1313 Chemin des Molliards 84220 Gordes,1313,Chemin des Molliards,84220,Gordes,84050_0560_01313,"1313, Chemin des Molliards
Lieu-dit les Routes",GORDES,84220,1947.0,,11.067455921416729,9.921495887864381,5.372355487328451,4.236278029452402,gordes,2025,3.270692126603008,-0.631170161687299,1
2284E1165337Y,43.87197898605874,5.195223960240157,38091.07781098346,2462.5946133592993,9567.753911788443,249.99333059695996,15.708662215772693,G,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,10.547761608023796,7.8093767873189,5.5254263674519075,2.81592728050192,gordes,2025,1.2072271522532654,0.01416422235824845,2
2284E0938926V,43.90867097508836,5.195982018205669,42904.72472016356,2475.6608599002066,12574.661743246488,97.81471753262481,4.984819708239785,C,A,Chemin de Gaumaud 84220 Gordes,,,84220,Gordes,84050_0325,Chemin de GAUMAUD,GORDES,84220,2006.0,,10.666760539373792,7.8146665044515276,4.593246556540771,1.7892262146196578,gordes,2025,0.04368603282589565,-1.4281998345081426,0
2284E0148564H,43.89189003487697,5.165607048515493,18427.6897623769,2529.1011913327666,5421.379072513961,62.40194229450959,7.783346616911765,C,B,2860 Chemin des Parties 84220 Gordes,2860,Chemin des Parties,84220,Gordes,84050_0640_02860,"2860, chemin des Parties
Les Imberts",GORDES,84220,1978.0,,9.82166395548213,7.83601457749594,4.149494496534009,2.172857498679989,gordes,2025,-0.4549023675440742,-1.1627360427655682,0
2284E0347684T,43.91092198717481,5.200046944314629,7038.048780061811,447.43296178097705,1955.8527857460808,125.53324694953211,7.334966586573394,E,B,Place Genty Pantaly 84220 Gordes,,,84220,Gordes,84050_0310,Place Genty Pantaly,GORDES,84220,1947.0,,8.859228323554543,6.105759198266537,4.840505095371425,2.120459507385291,gordes,2025,-1.3549368378553832,0.7266226027506199,3
2184E1031638Q,43.87459203220163,5.194287965463689,14768.153011061884,750.5338585772873,4438.405040284626,331.60808360935346,16.779612191761576,G,C,Chemin des Michelons 84220 Gordes,,,84220,Gordes,84050_0555,des Michelons,GORDES,84220,1900.0,,9.600296028658503,6.622116262838494,5.806964870760997,2.8780524183609093,gordes,2025,0.503577154867182,1.3886865311125587,2
2284E0347707Q,43.87394404174509,5.174154004713862,57246.1493203289,2507.5750520709817,15297.254263125145,214.24305796461098,9.288844035495076,E,B,Chemin des Combettes 84220 Gordes,,,84220,Gordes,84050_0132,Les Combettes,GORDES,84220,1947.0,,10.955133126645373,7.827470162580181,5.371767891752275,2.3310602049052855,gordes,2025,1.1572435841776476,-0.5867496948110554,2
2284E0854547M,43.914309036122795,5.200995997869147,9247.096118754416,694.9867572388818,2873.9997463951468,51.61927132515643,2.9768136375166265,C,A,248 Chemin de l'Hôpital 84220 Gordes,248,Chemin de l'Hôpital,84220,Gordes,84050_0350_00248,"Les Barres
248, Chemin de L'Hôpital",GORDES,84220,1948.0,,9.132172984322077,6.545330633197775,3.9630824276477052,1.3804809050613622,gordes,2025,-2.0349965684808553,-0.7673362533079962,3
2284E1434641U,43.88082301381985,5.209095022330149,31703.010840540126,1116.3440471180486,9069.48793529663,608.8866872740147,20.52941647744675,G,C,3370 Route de Saint Pantaleon 84220 Gordes,3370,Route de Saint Pantaleon,84220,Gordes,84050_0803_03370,"3370, Route de Saint Pantaléon",GORDES,84220,,,10.364198476799942,7.018709761597363,6.413273181344908,3.069420208242926,gordes,2025,1.5363370719023537,1.4340722421814767,2
2284E2334778L,43.91176900783965,5.201301029797637,15913.180788252896,898.1565047715408,4705.065719855009,155.51078250924087,7.96238036144983,E,B,28 Rue Saint Pons 84220 Gordes,28,Rue Saint Pons,84220,Gordes,84050_0804_00028,28 RUE SAINT PONS,GORDES,84220,,,9.67496586420052,6.80145710694142,5.053124905429487,2.193035857044434,gordes,2025,-0.4264228169238869,0.2015449690968077,0
2284E2817060T,43.91133103896478,5.201005057146001,13015.25803316352,983.3992474409899,3862.3522224581543,173.14042821694468,12.278421568298697,F,C,107 rue baptistin picca 84220 Gordes,107,rue baptistin picca,84220,Gordes,84050_0035_00107,"107, Rue Baptistin Pica",GORDES,84220,,,9.473954473008115,6.892031554031633,5.159862032435833,2.5861402791753054,gordes,2025,-0.18311036129106686,0.5790529908866602,2
2284E2618362N,43.91020899313645,5.198400059785294,53487.9973677764,17558.8755318146,17326.087106062158,143.9356887299498,47.30951329943168,D,D,Rue de la Fontaine Basse 84220 Gordes,,,84220,Gordes,84050_0280,Chemin de la FONTAINE BASSE,GORDES,84220,,,10.887231255056786,9.77337177899853,4.9762901180334795,3.8776285039850698,gordes,2025,2.657109868866091,-0.989833894636427,1
2284E2769095Y,43.886217014427174,5.167541963182271,34228.394424690974,2284.826780230055,9447.24866632883,189.33309598576741,12.069381610317235,F,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"109, Place de l'église
Hameau des Imberts",GORDES,84220,,,10.440840040006094,7.7344830673061695,5.2487756739771445,2.5702722128455897,gordes,2025,0.8595813118003857,-0.27415332060560704,2
2284E2839141A,43.90371599444557,5.228910980485597,16936.664675002234,1292.8891111147893,4461.189198873422,138.3187641553353,10.336497530498796,E,A,1176 Chemin de la Capoune 84220 Gordes,1176,Chemin de la Capoune,84220,Gordes,84050_0103_01176,"1176, Chemin de la Capoune",GORDES,84220,,,9.73729510008415,7.1654077767325814,4.9367645749110505,2.4280273908482375,gordes,2025,-0.17295638216762912,0.020406187919318846,0
2284E1512707I,43.875661035309676,5.19041505058197,10923.885757259688,609.0120068259565,2803.3365829954323,70.4977756084961,3.1167451731113434,C,A,9 Chemin des Beaumonnes 84220 Gordes,9,Chemin des Beaumonnes,84220,Gordes,84050_0065_00009,"9, Chemin des Beaumonnes
Fontcaudette",GORDES,84220,,,9.298798562907715,6.413478640294883,4.26966633884534,1.4150628446154585,gordes,2025,-1.8172541064308796,-0.508670080247116,3
2284E1633153W,43.905341017682865,5.22647604205411,14997.599270975545,917.5089681168309,5153.91191693822,79.94303710089955,4.784673384005168,C,A,112 Chemin des Pourquiers 84220 Gordes,112,Chemin des Pourquiers,84220,Gordes,84050_0710_00112,112 CHEMIN DES POURQUIERS,GORDES,84220,,,9.61571209378902,6.822751668479948,4.393745661611305,1.7552118999342476,gordes,2025,-0.9968290218195407,-0.5733942779888473,0
2284E1684410H,43.876240991113235,5.1837440393269345,32928.05490261605,2651.908798868622,11468.227426372829,160.46488384434235,12.725559922222171,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.402110674764687,7.883411976942487,5.08428768152342,2.6192597823537906,gordes,2025,0.9372997416861989,-0.4011720022492011,2
2284E1939258D,43.87361600978859,5.200808033975479,23979.68160073925,1848.4147009310288,7548.435360447291,129.59569149246914,9.053644527917854,E,B,331 chemin des chavelles 84220 Gordes,331,chemin des chavelles,84220,Gordes,84050_0118_00331,"331, Chemin des Chavelles
La Petite L",GORDES,84220,1978.0,,10.085003851894792,7.522624490139212,4.87210622619454,2.307935208361056,gordes,2025,0.10558317945020625,-0.4139820580587719,0
2284E2336138T,43.91307199658968,5.19378105856596,13823.984713866092,3962.8373633562833,4530.336911987992,502.06982756499133,143.29683500404118,G,G,chemin des mians 84220 Gordes,,,84220,Gordes,84050_0550,"136, Chemin des MIANS",GORDES,84220,,,9.53423272070212,8.284967866191511,6.220728982661631,4.971872532095356,gordes,2025,2.663220057094226,2.1075773964922146,1
2284E2205657G,43.92720004435394,5.203032958183487,22556.181052223128,1788.086485066919,7387.897126565349,83.32083552361951,5.938185039243656,D,B,chemin de fontanille 84220 Gordes,,,84220,Gordes,84050_0281,FONTANILLE,GORDES,84220,,,10.02380874444577,7.48946042502718,4.4346289937052905,1.937040218593128,gordes,2025,-0.35461094255276243,-0.9569089647818281,0
2284E2837548T,43.91220495630411,5.196207046289409,15811.957045186107,1034.8306120083942,6087.553336461419,104.64182845269696,6.779423756723219,D,B,4 Chemin de Granan 84220 Gordes,4,Chemin de Granan,84220,Gordes,84050_0335_00004,"4, Chemin de Granan",GORDES,84220,,,9.668584949095552,6.942958907529133,4.660054395615919,2.051482268187959,gordes,2025,-0.3577269691298071,-0.2047884441908821,0
2284E3026673U,43.910965970693496,5.205417989609599,32621.885078729283,2079.1037845423753,9307.589386505231,265.05904463854415,16.014664236798577,G,C,299 chemin du touron 84220 Gordes,299,chemin du touron,84220,Gordes,84050_0865_00299,"299, Chemin de Touron",GORDES,84220,,,10.392769317350703,7.640173067865183,5.5837182564748415,2.8340755743934016,gordes,2025,1.1930205659786637,0.25727005052265844,2
2284E2365038H,43.886216022406536,5.1675420499982625,40439.50654672622,2186.3906784205997,12140.413341315672,217.80385642704346,11.138006512585836,E,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,Hameau des BOURGUES - Les IMBERTS,GORDES,84220,,,10.607587198939397,7.6904646414037945,5.38817569574462,2.496341563958736,gordes,2025,1.0555164129233745,-0.239766252178019,2
2284E1684409G,43.876240991113235,5.1837440393269345,36754.708936417795,2763.0911772027703,10673.566864716444,179.11292111415682,13.259084309784066,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.512048837784812,7.924467171754041,5.193583993718124,2.6573941990242136,gordes,2025,0.9372997416861989,-0.4011720022492011,2
2284E2945011Y,43.87371903257775,5.191810949414842,19258.678160528325,1027.4654332023183,6135.8292103096965,124.22368351568416,5.981585189966922,D,B,721 Chemin de Fontcaudette 84220 Gordes,721,Chemin de Fontcaudette,84220,Gordes,84050_0288_00721,"721, Chemin de Fontcaudette",GORDES,84220,,,9.865768974959556,6.9358230995854075,4.830101606237204,1.943275995569728,gordes,2025,-0.3236928706641814,-0.2718971548675331,0
2284E2425179K,43.898070969316734,5.190555973218984,22049.152363565696,1816.6480469611463,7106.037696466222,273.5913697681168,22.45421486215249,F,C,517 Avenue Justin Bonfils 84220 Gordes,517,Avenue Justin Bonfils,84220,Gordes,84050_0460_00517,517 AVENUE JUSTIN BONFILS,GORDES,84220,,,10.001074790763395,7.505298662465055,5.6152840644645945,3.155050216999405,gordes,2025,1.1745428784769025,0.74337905586797,2
2284E1965945O,43.8765150033727,5.1905869505514195,29858.068671195364,6505.421798471279,8637.25290568862,157.73603709526267,34.15130487416599,D,D,220 chemin de bas picordon 84220 Gordes,220,chemin de bas picordon,84220,Gordes,84050_0045_00220,"220, Chemin de Bas Picordon
Quartier Foncaudette",GORDES,84220,,,10.304243880760666,8.780544937159151,5.067242678599074,3.5596617405880013,gordes,2025,1.7171990175480314,-0.30870217222915997,1
2284E2708024B,43.91113997221739,5.181246955139658,28375.697473845463,2163.0006152309375,7733.533639717259,139.23404937351725,9.937976637863255,E,B,1516 Chemin de Granan 84220 Gordes,1516,Chemin de Granan,84220,Gordes,84050_0335_01516,"Le Doucos, 1516 chemin de Granan",GORDES,84220,,,10.253323575861188,7.679713924268983,4.943312807977968,2.3922408290531516,gordes,2025,0.4201229003195904,-0.4926829892849807,2
2284E2525727Q,43.87632496021947,5.194350946349216,20618.899127562378,1194.663746278766,5447.715306604371,110.0209624032268,5.910275789637695,D,B,1710 route des beaumettes 84220 Gordes,1710,route des beaumettes,84220,Gordes,84050_0063_01710,"1710, Route des Beaumettes - D 103
Hameau les Bouillardoires",GORDES,84220,,,9.934011865588198,7.086456746384552,4.709719033961848,1.933009548652839,gordes,2025,-0.5465125245570006,-0.5232151243721328,0
2284E1672231W,43.876240991113235,5.1837440393269345,34090.44270894814,2867.905808521656,10678.409855443866,166.12942810232522,13.762052161522842,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.436801684827486,7.961685984672697,5.118768530821738,2.692059844841336,gordes,2025,0.9372997416861989,-0.4011720022492011,2
2284E2157125Q,43.87632496021947,5.194350946349216,17078.166607503546,1189.9365050919266,4825.493906585007,96.53761500542335,6.210524556847217,D,B,1710 route des beaumettes 84220 Gordes,1710,route des beaumettes,84220,Gordes,84050_0063_01710,"1710, Route des Beaumettes - D 103
Hameau les Bouillardoires",GORDES,84220,,,9.745614672680432,7.082495255668766,4.580238098531492,1.9755417027207578,gordes,2025,-0.6040049944614305,-0.4668391658643267,0
2284E2515927S,43.87632496021947,5.194350946349216,20245.115166996653,1257.1110470247356,5685.710122033235,108.42097557970565,6.122791039977606,D,B,1710 route des beaumettes 84220 Gordes,1710,route des beaumettes,84220,Gordes,84050_0063_01710,"1710, Route des Beaumettes - D 103
Hameau les Bouillardoires",GORDES,84220,,,9.915718210525243,7.137366706039253,4.69520260451355,1.9632996486088132,gordes,2025,-0.5156510364502104,-0.5192413087502995,0
2284E2525908P,43.87632496021947,5.194350946349216,22804.14378229972,1428.5813363903023,6585.191144905002,121.30753717930367,7.234369785670344,D,B,1710 route des beaumettes 84220 Gordes,1710,route des beaumettes,84220,Gordes,84050_0063_01710,"1710, Route des Beaumettes - D 103
Hameau les Bouillardoires",GORDES,84220,,,10.034741393984497,7.265136908632902,4.806538669406621,2.108316831942215,gordes,2025,-0.23888840811547674,-0.47093221422353926,0
2284E2486404F,43.88486100270391,5.179465051074581,27074.337010014195,9029.709125763275,7581.6734216622735,265.4219786016522,88.49560985562357,F,F,88 chemin des hermitants 84220 Gordes,88,chemin des hermitants,84220,Gordes,84050_0345_00088,des hermitants,GORDES,84220,1966.0,,10.206378519068334,9.108386173312573,5.5850814375215645,4.4941895721852525,gordes,2025,2.7787305172152936,0.561923096060053,1
2284E1606745E,43.91050200096033,5.199608965825154,37621.11049269542,12401.931431011433,10988.917886002862,289.1370692784425,94.42223542436723,F,F,Rue Porte de Savoie 84220 Gordes,,,84220,Gordes,84050_0698,Rue Porte de Savoie,GORDES,84220,,,10.535347201565761,9.425688129380426,5.670353463999708,4.558311627023433,gordes,2025,3.0316644802884523,0.3112566901850956,1
2284E1929770F,43.87639203632442,5.190860020797896,28820.576672300267,6670.138093884652,7734.099868329015,119.12572914547796,27.534681904135347,C,C,387 Chemin de Fontcaudette 84220 Gordes,387,Chemin de Fontcaudette,84220,Gordes,84050_0288_00387,de Fontcaudette,GORDES,84220,1900.0,,10.268879575631718,8.80554575312255,4.788538937161549,3.3511202563581244,gordes,2025,1.3421040901208625,-0.6925847667652225,1
2284E2336937M,43.905505983328176,5.227780990826284,24087.80380033061,4337.960056333546,7494.052464433147,218.57059101707824,39.24914453693535,E,C,570 Route de Goult 84220 Gordes,570,Route de Goult,84220,Gordes,84050_0330_00570,"570, Route de Goult
Hameau des Pourquiers",GORDES,84220,,,10.089502438931072,8.37538998002506,5.391673779979942,3.695088749897972,gordes,2025,1.7495994957096819,0.37065353084636804,1
2284E1684408F,43.876240991113235,5.1837440393269345,39239.81549514072,2799.257964186837,10363.435715394735,191.22333384474922,13.432635758897375,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.57747269570445,7.937466821986309,5.25865789314625,2.6694920143800345,gordes,2025,0.9372997416861989,-0.4011720022492011,2
2284E1842665A,43.88496297801821,5.231082943292643,14498.222650550262,1125.7596516141414,4291.555122732555,72.51727388546612,5.552586289392767,C,A,313 Chemin Moulin des Roberts 84220 Gordes,313,Chemin Moulin des Roberts,84220,Gordes,84050_0575_00313,du Moulin des Roberts,GORDES,84220,1860.0,,9.581850316664703,7.027101227421927,4.297520397456067,1.8798598250555012,gordes,2025,-1.1766598412573404,-0.7046081386582788,0
2284E2066380L,43.91923896357449,5.202420949879403,19782.737874603456,1333.6110787113687,5625.964978104403,142.96815170031297,9.401558538677255,E,B,Route de Murs 84220 Gordes,,,84220,Gordes,84050_0580,"285, Route de Murs",GORDES,84220,,,9.892615559750531,7.196395201582488,4.969592106366759,2.3419556544077134,gordes,2025,-0.03556545823918316,-0.10071804677732231,0
2284E1566867K,43.87576498703616,5.1886889844806445,15014.271660515744,1119.3090613766617,4679.568747176196,54.00921221432078,3.8952812297778374,C,A,147 Chemin des Beaumonnes 84220 Gordes,147,Chemin des Beaumonnes,84220,Gordes,84050_0065_00147,"147, Chemin des Beaumonnes",GORDES,84220,,,9.616823072862202,7.021359873880321,4.007500666012614,1.5882717267893125,gordes,2025,-1.3337701782703684,-1.1122722598400467,0
2284E2067581Q,43.905031018687076,5.225973960103207,11594.500640432798,750.8786815029974,3877.3659634241735,76.71596024977102,4.353550842168415,C,A,167 chemin des pourquiers 84220 Gordes,167,chemin des pourquiers,84220,Gordes,84050_0710_00167,"167, Chemin des Pourquiers",GORDES,84220,,,9.358372426026412,6.622574983146545,4.3530606449001015,1.677760049567153,gordes,2025,-1.4533991340814327,-0.4118188275380193,0
2284E2501767C,43.91044404156785,5.201395003059136,9474.426060361342,760.4369292429496,3246.2645174313334,106.96785188287919,7.7142980394922605,E,B,187 Chemin de Lourdanaud 84220 Gordes,187,Chemin de Lourdanaud,84220,Gordes,84050_0520_00187,187 CHEMIN DE LOURDANAUD,GORDES,84220,,,9.156456995732405,6.635207344536014,4.681833515061262,2.164965129484962,gordes,2025,-0.8518163913914178,0.26646906977029533,0
2284E2837549U,43.91220495630411,5.196207046289409,19515.717554353636,1032.174456743691,6194.835968705814,129.152916531334,6.762022645957732,D,B,4 Chemin de Granan 84220 Gordes,4,Chemin de Granan,84220,Gordes,84050_0335_00004,"4, Chemin de Granan",GORDES,84220,,,9.879026687750784,6.940391338445785,4.868710040189374,2.049242950484037,gordes,2025,-0.3577269691298071,-0.2047884441908821,0
2284E3148755G,43.902029966779516,5.242712957456485,26305.338265912313,1722.1572524439177,7408.442985679059,149.68792934739741,9.442226787691295,E,B,997 chemin de toudoumiane 84220 Gordes,997,chemin de toudoumiane,84220,Gordes,84050_0858_00997,"997, Chemin de Toudoumiane",GORDES,84220,,,10.177565187834224,7.451913499016846,5.015211005194219,2.3458578535507577,gordes,2025,0.16589881072087417,-0.33216026701535867,0
2284E2680194R,43.890939959761944,5.201505008127247,14133.969492223458,1165.7403775017435,4551.867607556848,62.74159177338903,5.123683093801615,C,A,chemin du clos de denante 84220 Gordes,,,84220,Gordes,84050_0127,"Lieu-dit Clos de DENANTE
Chemin des Garrigues",GORDES,84220,1983.0,,9.556407111810785,7.061969137529358,4.15483728158903,1.812163728220268,gordes,2025,-1.1393932875261703,-0.8401099048066801,0
2284E1991568B,43.87308697200669,5.183403031697027,6449.980153368314,480.5369065106363,2143.6686603985668,56.919519552568296,4.038125264795263,C,A,1501 chemin des gros 84220 Gordes,1501,chemin des gros,84220,Gordes,84050_0340_01501,"1501, Chemin des Gros",GORDES,84220,,,8.771987360007328,6.176982877336383,4.059054453025245,1.6170340416140225,gordes,2025,-2.2254848010286565,-0.21164807794883728,3
2284E2972212D,43.88380996026465,5.170753946925491,10523.810595353401,778.9580011264518,3391.2556342328576,97.40363998294688,6.949663532864086,D,B,147 chemin des bouisses 84220 Gordes,147,chemin des bouisses,84220,Gordes,84050_0082_00147,"147, Chemin des Bouisses",GORDES,84220,,,9.261490662697769,6.659240073524281,4.589077795070646,2.073129604860423,gordes,2025,-1.0556368460413987,0.023346193961938946,0
2284E2274222J,43.91818596902338,5.1972590078484195,15999.783800117346,809.9753500800667,3959.2856249445917,74.1287791555716,2.944294256924997,C,A,chemin des caquettes 84220 Gordes,,,84220,Gordes,84050_0104,"Le clos des chênes
chemin des caquettes",GORDES,84220,,,9.680392987529403,6.698237659177618,4.319203696489578,1.3722700427110968,gordes,2025,-1.4720015543527194,-0.8447409118016741,0
