building_id,CO2_Usage,Water_Usage,Energy_Consumption,height,latitude,longitude,polygon
7115,369.85280948992465,8201.371183918653,1673.4449779237527,95.86891936858942,45.76459390003285,4.8546920229395925,"[[[4.8547686, 45.7646537], [4.8546061, 45.7646477], [4.854615, 45.7645336], [4.854779, 45.764541], [4.8547686, 45.7646537]]]"
7116,276.06909632747534,2243.727057902336,2542.253645154685,57.3240132868837,45.766539813115415,4.853109947092974,"[[[4.8531565, 45.7664816], [4.8532213, 45.7664869], [4.8532117, 45.7665488], [4.8532067, 45.766578], [4.8531923, 45.766577], [4.8531925, 45.7665724], [4.8531787, 45.7665712], [4.8531781, 45.7665752], [4.8531651, 45.7665746], [4.8531628, 45.7665845], [4.8531716, 45.7665859], [4.8531654, 45.7666207], [4.8531265, 45.7666176], [4.8531277, 45.7666034], [4.8530914, 45.7665998], [4.8530909, 45.7666026], [4.8530017, 45.7665932], [4.8530277, 45.7664711], [4.8531565, 45.7664816]]]"
7117,435.16084478989427,4609.035649866066,2264.2119561060795,16.88501158399004,45.76716547634453,4.855489337038496,"[[[4.8555582, 45.7672513], [4.85544, 45.7672409], [4.8554453, 45.7672136], [4.8554436, 45.7672112], [4.8554253, 45.7672098], [4.8554251, 45.7672054], [4.8553901, 45.7672026], [4.8554107, 45.767087], [4.8554984, 45.7670951], [4.8555839, 45.7671036], [4.8555582, 45.7672513]]]"
7118,167.01131980015128,6764.529512023889,4850.819880277987,82.01583431399284,45.76511896083195,4.8515393435282705,"[[[4.851591, 45.7652141], [4.8514382, 45.7651987], [4.8514428, 45.765172], [4.8514451, 45.7651593], [4.8514477, 45.7651453], [4.8514096, 45.7651424], [4.8514221, 45.7650725], [4.8514828, 45.7650392], [4.8516837, 45.7650577], [4.8516688, 45.7651421], [4.8516266, 45.7651382], [4.8516254, 45.7651437], [4.8515937, 45.7651413], [4.8515923, 45.7651493], [4.8516024, 45.7651505], [4.851591, 45.7652141]]]"
7119,159.07299787896574,4157.932486549551,3297.97550879936,71.23287086539416,45.768214932079225,4.853542766064967,"[[[4.8534162, 45.7682569], [4.8534199, 45.7682427], [4.8534461, 45.768143], [4.8536672, 45.768163], [4.8536451, 45.7682769], [4.8535714, 45.7682705], [4.8535671, 45.7682959], [4.8534951, 45.7682899], [4.8534992, 45.7682642], [4.8534162, 45.7682569]]]"
7120,246.8964498985235,2477.8175626938523,4059.3169532398265,46.51325274734741,45.7661631990596,4.853179283840219,"[[[4.8531001, 45.7660818], [4.8532848, 45.7661002], [4.8532862, 45.7661003], [4.8532584, 45.7662448], [4.8531114, 45.7662298], [4.8530755, 45.7662261], [4.8530722, 45.7662261], [4.8531001, 45.7660818]]]"
7121,139.81569397299285,3334.440281722853,4574.148418441962,29.466522051198957,45.767926951517765,4.8556317610985555,"[[[4.8555756, 45.767861], [4.855701, 45.7678725], [4.8556824, 45.7679628], [4.8557218, 45.7679661], [4.8557188, 45.7679895], [4.855555, 45.7679761], [4.8555756, 45.767861]]]"
7122,194.35298166350358,9969.649857661101,1504.9146706482993,82.15135887175083,45.76539767946681,4.853343674350084,"[[[4.8532348, 45.7655771], [4.8533049, 45.7652186], [4.8534527, 45.7652327], [4.8534364, 45.7653138], [4.8534512, 45.7653152], [4.8534454, 45.7653442], [4.8534305, 45.7653428], [4.8534077, 45.7654619], [4.8534045, 45.7654786], [4.8534175, 45.76548], [4.853412, 45.7655077], [4.8533978, 45.765506], [4.8533922, 45.7655339], [4.8533516, 45.7655298], [4.853339, 45.7655885], [4.8532348, 45.7655771]]]"
7123,82.89601230602642,1506.0590873929282,4532.014757049053,46.356718577027024,45.76881424784155,4.854826725744241,"[[[4.8547272, 45.7688709], [4.8547494, 45.7687512], [4.8547512, 45.768742], [4.8547971, 45.7687461], [4.8547978, 45.7687433], [4.8548159, 45.768745], [4.8548154, 45.7687479], [4.8548554, 45.7687517], [4.854927, 45.7687583], [4.8549019, 45.7688868], [4.8547272, 45.7688709]]]"
7124,430.2369789111265,2601.6090574828977,3904.319715968164,55.021203216166484,45.76763305123305,4.852450505059985,"[[[4.8524719, 45.7676817], [4.8524655, 45.7677167], [4.8524387, 45.7677132], [4.8524448, 45.7676813], [4.8524082, 45.7676778], [4.8524123, 45.7676553], [4.8524153, 45.7676383], [4.8524281, 45.7675663], [4.8524917, 45.7675721], [4.8524789, 45.7676433], [4.8524719, 45.7676817]]]"
7125,96.44241755245974,7951.136931761565,1117.060466215919,69.152892203135,45.767384400129316,4.856456354165018,"[[[4.8563302, 45.7674347], [4.8563435, 45.7673722], [4.8563447, 45.767364], [4.8563869, 45.7673676], [4.856394, 45.7673345], [4.8563993, 45.7673094], [4.8565665, 45.7673252], [4.8565537, 45.76739], [4.856541, 45.7674547], [4.8563302, 45.7674347]]]"
7126,154.0523024058829,7678.948682057333,859.7390542785665,45.86253392335217,45.76774964430809,4.856007772077364,"[[[4.8559471, 45.7677866], [4.8559609, 45.7677033], [4.855979, 45.7677048], [4.8560387, 45.7677095], [4.856069, 45.7677118], [4.8560675, 45.767719], [4.8560533, 45.7677971], [4.8560002, 45.7677918], [4.8559471, 45.7677866]]]"
7127,491.86302180235106,5869.330896853606,1329.123138400504,11.63261708655014,45.76600375523872,4.854178227750916,"[[[4.8540648, 45.7659264], [4.8543225, 45.7659505], [4.8542945, 45.7660825], [4.8542644, 45.7660792], [4.854029, 45.766054], [4.8540558, 45.7659589], [4.8540648, 45.7659264]]]"
7128,56.472862892168,7554.7456640240025,1801.445744909145,60.4797248943548,45.76974590324359,4.856750768206799,"[[[4.8566113, 45.7698218], [4.856636, 45.7696967], [4.8566801, 45.7697008], [4.8566896, 45.7697021], [4.8567015, 45.7696957], [4.856709, 45.7696572], [4.8567112, 45.7696478], [4.856874, 45.7696625], [4.8568738, 45.7697748], [4.8567836, 45.769838], [4.8566113, 45.7698218]]]"
7129,468.8450868263077,1483.5924675176598,4857.233181305232,42.803595913675686,45.768050717815875,4.855192149989144,"[[[4.8551803, 45.7680636], [4.8551822, 45.7680529], [4.8551854, 45.7680362], [4.8552037, 45.7680375], [4.8551993, 45.7680652], [4.8551803, 45.7680636]]]"
7130,439.9238114326679,5859.3060892732965,2850.0149640326485,53.029054287004875,45.766249652133894,4.852468981116077,"[[[4.852044, 45.7662675], [4.8520672, 45.7661512], [4.8522332, 45.7661674], [4.8527277, 45.7662156], [4.8528939, 45.7662317], [4.8528707, 45.7663481], [4.852044, 45.7662675]]]"
7131,444.94762810135273,1246.287104923773,4283.873598857265,10.380203968407445,45.76847047958196,4.856251817381053,"[[[4.8561422, 45.7684875], [4.8561586, 45.7683948], [4.8563535, 45.7684117], [4.8563269, 45.7685562], [4.8561863, 45.7685412], [4.8561892, 45.7685244], [4.856192, 45.768504], [4.8562007, 45.7685], [4.8561884, 45.7684875], [4.8561805, 45.7684911], [4.8561556, 45.7684882], [4.8561422, 45.7684875]]]"
7132,462.27981984748925,1362.1168866751723,2537.7661571676417,55.71817486383666,45.76605129835211,4.854666276560257,"[[[4.8547585, 45.7659899], [4.8547613, 45.7659928], [4.854737, 45.7661272], [4.8545686, 45.766111], [4.8545976, 45.7659755], [4.8547585, 45.7659899]]]"
7133,442.2733229047463,7302.92985511973,3632.074018585583,59.78530728145965,45.76568728733279,4.855014932271506,"[[[4.8549356, 45.7657435], [4.8549596, 45.7656118], [4.8550662, 45.7656202], [4.8550637, 45.7656642], [4.8550987, 45.7656668], [4.855102, 45.7656978], [4.8550912, 45.7656997], [4.8550914, 45.7657079], [4.8550851, 45.7657073], [4.8550767, 45.7657527], [4.8550676, 45.765757], [4.8550532, 45.7657559], [4.8549356, 45.7657435]]]"
7134,134.26388059066147,2190.3736249046588,3060.9595996889525,48.93066131848004,45.76487779101938,4.854881563978155,"[[[4.8548074, 45.764818], [4.8548629, 45.7648223], [4.8549734, 45.7648305], [4.854954, 45.7649392], [4.854856, 45.7649298], [4.8548177, 45.7649262], [4.8547897, 45.7649232], [4.8548074, 45.764818]]]"
7135,314.29007997650024,4397.335652212454,1180.9475905384058,22.95960376052696,45.7690054096779,4.852285165981184,"[[[4.8522015, 45.7690686], [4.8522283, 45.7689289], [4.8523689, 45.7689417], [4.8523552, 45.7690122], [4.8523416, 45.7690825], [4.8522015, 45.7690686]]]"
7136,109.7077428276572,6815.675839098692,3078.399492437465,17.34020876022548,45.764472549387236,4.856964765825914,"[[[4.8567865, 45.7645167], [4.8568088, 45.7644152], [4.8568287, 45.7644166], [4.8568272, 45.7644266], [4.8569932, 45.764437], [4.8569995, 45.7644051], [4.8571263, 45.7644161], [4.8571042, 45.7645308], [4.8567865, 45.7645167]]]"
7137,93.13675740858118,2631.597038910314,2087.770503061366,98.90717748839913,45.76831466515902,4.854646140786821,"[[[4.8544571, 45.7683592], [4.8544782, 45.7682421], [4.8544847, 45.7682407], [4.8548382, 45.7682731], [4.8548163, 45.7683907], [4.8547269, 45.7683833], [4.8547222, 45.7683829], [4.8547262, 45.7683622], [4.8546984, 45.7683598], [4.8546976, 45.7683644], [4.8546793, 45.768363], [4.8546765, 45.7683785], [4.8546277, 45.7683742], [4.8544571, 45.7683592]]]"
7138,71.95860652392784,9613.309299021126,4757.881644514373,20.852745324983793,45.766715799964246,4.856211991232295,"[[[4.8561057, 45.7667379], [4.8561175, 45.7666751], [4.8563183, 45.7666936], [4.8563152, 45.7667075], [4.856307, 45.7667565], [4.856299, 45.7667558], [4.8561681, 45.7667437], [4.8561057, 45.7667379]]]"
7139,480.7813821182937,5401.698831613192,4256.238086589199,24.87157463216738,45.76859080557733,4.855000040792636,"[[[4.8549491, 45.7686458], [4.8549605, 45.7685868], [4.8549719, 45.7685285], [4.8550509, 45.7685354], [4.8550282, 45.7686534], [4.8549491, 45.7686458]]]"
7140,74.67477819741998,1432.0899472802594,4441.403239014978,65.4171866221276,45.765555351374374,4.855509653550102,"[[[4.8553767, 45.7655552], [4.855495, 45.7654756], [4.8555146, 45.7654611], [4.855643, 45.7655576], [4.8555028, 45.765648], [4.8553767, 45.7655552]]]"
7141,166.8396474230811,5689.654592306958,2236.2549835474347,76.81275877173603,45.766268736063225,4.855058821131218,"[[[4.8550463, 45.766256], [4.8550514, 45.7662565], [4.8550751, 45.7662588], [4.8550722, 45.7662814], [4.8550417, 45.7662783], [4.8550463, 45.766256]]]"
7142,326.7926802261333,4471.607637560985,2664.145759142142,85.688125112723,45.76475653952236,4.855191519804565,"[[[4.8551246, 45.7647977], [4.8551123, 45.764775], [4.8551175, 45.764746], [4.8551331, 45.764747], [4.855141, 45.7647064], [4.855218, 45.7647127], [4.8552682, 45.7647177], [4.8552614, 45.7647582], [4.8552667, 45.764764], [4.8552632, 45.7647825], [4.8552547, 45.7647872], [4.855234, 45.7647858], [4.8552301, 45.7648066], [4.8552023, 45.764804], [4.8551246, 45.7647977]]]"
7143,368.6608561246046,8512.309039740065,947.6160743243058,26.424515923846716,45.767614898991695,4.852341646986958,"[[[4.8524153, 45.7676383], [4.8524123, 45.7676553], [4.8524082, 45.7676778], [4.8522548, 45.7676635], [4.8522576, 45.7676481], [4.852259, 45.7676414], [4.8522755, 45.7675518], [4.8524281, 45.7675663], [4.8524153, 45.7676383]]]"
7144,230.01089686648376,1285.265844607786,4184.426396477009,96.87450737069591,45.76931189096567,4.852645161403651,"[[[4.852614, 45.7693132], [4.8526149, 45.7693086], [4.852618, 45.7692971], [4.8526785, 45.7693023], [4.8526749, 45.7693171], [4.8526596, 45.7693274], [4.8526259, 45.7693248], [4.852614, 45.7693132]]]"
7145,230.54106116561698,2066.016878961204,3035.1348860931053,13.378202449900941,45.768742721111614,4.85550703535722,"[[[4.8554054, 45.768796], [4.8554167, 45.7687338], [4.855428, 45.7686717], [4.8556091, 45.768689], [4.8555973, 45.7687511], [4.8555853, 45.7688119], [4.8555852, 45.7688143], [4.8555821, 45.7688141], [4.8555582, 45.7688115], [4.855536, 45.7688095], [4.8554054, 45.768796]]]"
7146,158.77946683332715,9203.272336700387,3813.8461048391764,87.95653820739494,45.765680486118605,4.855157707243925,"[[[4.855102, 45.7656978], [4.8550987, 45.7656668], [4.8551212, 45.7656513], [4.8550914, 45.7656144], [4.8551144, 45.7656024], [4.8552424, 45.7656989], [4.855175, 45.7657463], [4.855102, 45.7656978]]]"
7147,459.5640182045588,6935.9667563707235,4652.020521696826,69.34357627748366,45.76756243404349,4.855752846756635,"[[[4.8556222, 45.7676029], [4.8556317, 45.7675508], [4.8556411, 45.7674988], [4.8558835, 45.7675221], [4.8558648, 45.7676259], [4.855837, 45.7676233], [4.8557985, 45.7676196], [4.8557536, 45.7676154], [4.8556222, 45.7676029]]]"
7148,266.52668742129777,6623.492825745868,2716.5038131469496,13.15863720426293,45.766453581702066,4.853638826383755,"[[[4.8537759, 45.7663612], [4.8533936, 45.7663251], [4.8533468, 45.7665884], [4.8533363, 45.7665879], [4.8533349, 45.76659], [4.8532067, 45.766578], [4.8532117, 45.7665488], [4.8532623, 45.7665535], [4.8533011, 45.7663368], [4.8532916, 45.7663359], [4.8532944, 45.7663207], [4.8533038, 45.7663213], [4.8533114, 45.766283], [4.8533017, 45.766282], [4.8533038, 45.7662698], [4.8533132, 45.7662712], [4.8533163, 45.766258], [4.8538688, 45.7663083], [4.8538685, 45.7663128], [4.8539159, 45.7663177], [4.8539096, 45.7663559], [4.8538919, 45.7664529], [4.8539112, 45.7664548], [4.8539219, 45.7664559], [4.8539033, 45.7665249], [4.8538962, 45.7665512], [4.8538899, 45.7665741], [4.8538218, 45.7668327], [4.8538171, 45.766833], [4.8538181, 45.7668274], [4.8537945, 45.7668251], [4.8538097, 45.7667709], [4.8538317, 45.7666938], [4.8537541, 45.7666864], [4.8537492, 45.7666811], [4.8537613, 45.7666744], [4.8537523, 45.7666698], [4.8537403, 45.7666781], [4.8536944, 45.7666739], [4.853701, 45.7666316], [4.853709, 45.7666317], [4.8537102, 45.7666246], [4.853752, 45.7666285], [4.8537548, 45.7666071], [4.853734, 45.7666048], [4.8537759, 45.7663612]]]"
7149,375.8488422975673,3880.0313206030946,4948.816938964201,58.13918729053418,45.768495402139685,4.855706710599871,"[[[4.8556481, 45.7685028], [4.8556552, 45.7684703], [4.8556598, 45.7684708], [4.8557638, 45.7684818], [4.8557607, 45.7685004], [4.8557575, 45.7685205], [4.8556613, 45.7685114], [4.8556627, 45.7685044], [4.8556481, 45.7685028]]]"
7150,362.4031440612366,2043.0515797334747,2874.4399337513705,67.26665650558414,45.76536823749309,4.853677691204727,"[[[4.8536618, 45.7653654], [4.8536615, 45.7653572], [4.8536705, 45.765358], [4.853678, 45.7653586], [4.8537004, 45.7653789], [4.8536742, 45.7653763], [4.8536618, 45.7653654]]]"
7151,334.81671935725416,7597.518650052645,4004.020981892015,79.2700400482239,45.76856037656626,4.8559206235745,"[[[4.8558974, 45.7685694], [4.8559008, 45.7685479], [4.8559436, 45.7685507], [4.8559426, 45.7685577], [4.8559396, 45.7685735], [4.8558974, 45.7685694]]]"
7152,490.3795714205048,6744.152845925964,1470.7322148435592,28.9207654446662,45.769087264236326,4.854588304206321,"[[[4.8545711, 45.7691023], [4.8545748, 45.7690779], [4.854563, 45.7690769], [4.8545641, 45.7690705], [4.8546081, 45.7690737], [4.8546036, 45.7691055], [4.8545711, 45.7691023]]]"
7153,192.3482118409969,8024.021047904441,4230.177990279789,98.84233658061271,45.76845536924998,4.855142345633077,"[[[4.8551306, 45.7684638], [4.8551349, 45.7684448], [4.8551537, 45.7684467], [4.8551502, 45.7684659], [4.8551306, 45.7684638]]]"
7154,156.56046029000896,6521.479526850593,3525.992764878776,36.70460302461102,45.768723631913666,4.855207035797113,"[[[4.8551143, 45.7687683], [4.855119, 45.7687441], [4.855125, 45.7687131], [4.8551348, 45.7686638], [4.8552995, 45.7686796], [4.8552806, 45.7687826], [4.8551544, 45.7687718], [4.8551143, 45.7687683]]]"
7155,375.68570762262317,2151.4887699504466,3049.145605749589,25.663326054170717,45.767927906968126,4.855762397403251,"[[[4.8556824, 45.7679628], [4.855701, 45.7678725], [4.8558362, 45.767885], [4.855816, 45.7679976], [4.8557715, 45.7679939], [4.8557728, 45.7679836], [4.8557837, 45.7679845], [4.8557862, 45.7679708], [4.8557218, 45.7679661], [4.8556824, 45.7679628]]]"
7156,123.38480204909453,5865.39575282977,3939.6300780029032,75.19074379504491,45.76533571400101,4.854086064650796,"[[[4.8542471, 45.7652921], [4.8542462, 45.7652971], [4.8542152, 45.7654077], [4.8539304, 45.7653797], [4.853949, 45.7652649], [4.8542471, 45.7652921]]]"
7157,449.6380724618809,2123.210865643736,4558.877307171419,33.61230248608394,45.769526134880316,4.854976968794621,"[[[4.8549554, 45.7695499], [4.8549647, 45.7695033], [4.8549991, 45.7695066], [4.8549924, 45.7695444], [4.8549734, 45.769543], [4.8549715, 45.7695513], [4.8549554, 45.7695499]]]"
7158,223.84374924207754,9068.281706929994,3486.239302818527,98.50440068520396,45.76808080152946,4.856222456940621,"[[[4.8562056, 45.7681054], [4.8562156, 45.7680541], [4.8562393, 45.7680561], [4.8562293, 45.7681076], [4.8562231, 45.768107], [4.8562056, 45.7681054]]]"
7159,180.9809220478182,2727.40678933689,821.381672298925,40.778229329936906,45.7680942365582,4.85561491466739,"[[[4.8555287, 45.7681233], [4.8555426, 45.768047], [4.8556873, 45.7680594], [4.8556809, 45.7681008], [4.8557058, 45.7681028], [4.8556992, 45.7681406], [4.8556852, 45.7681392], [4.8555287, 45.7681233]]]"
7160,211.9636531054272,2575.7358245835558,4842.930352275472,51.32639320817862,45.76759990253527,4.854674848757696,"[[[4.8545851, 45.7676601], [4.8546131, 45.7675102], [4.8547142, 45.7675195], [4.8547145, 45.7675284], [4.8547213, 45.7675301], [4.8547145, 45.7675667], [4.8547192, 45.7675725], [4.8547198, 45.7675783], [4.8547336, 45.7675797], [4.8547744, 45.7675836], [4.8547568, 45.7676762], [4.8545851, 45.7676601]]]"
7161,158.19640439860308,7497.2585891658255,1922.4676728724662,31.133666455314852,45.76762010028028,4.85485482588212,"[[[4.8547568, 45.7676762], [4.8547744, 45.7675836], [4.8547812, 45.7675482], [4.8549519, 45.7675636], [4.8549503, 45.7675766], [4.8549285, 45.7676922], [4.8547568, 45.7676762]]]"
7162,329.16356005863787,3774.2128490592772,3696.8605121456426,93.61405604519496,45.767775645357595,4.851287395647751,"[[[4.8511897, 45.7678304], [4.8512081, 45.767717], [4.8512099, 45.7677054], [4.8512698, 45.7677107], [4.8513061, 45.767714], [4.8513855, 45.7677207], [4.8513642, 45.7678461], [4.8511897, 45.7678304]]]"
7163,345.0550304521668,4618.241529260381,896.5331294545229,45.561543651983236,45.765781808841375,4.854336666513366,"[[[4.8541026, 45.7658173], [4.8541298, 45.7657098], [4.854136, 45.7657105], [4.8541978, 45.7657166], [4.8541992, 45.7657094], [4.8542111, 45.7657104], [4.8542129, 45.7657034], [4.8542241, 45.7657047], [4.8542235, 45.7657114], [4.8542488, 45.7657138], [4.8542506, 45.765707], [4.8542627, 45.7657078], [4.8542611, 45.7657151], [4.8542731, 45.7657162], [4.8542719, 45.7657234], [4.8544252, 45.7657373], [4.8544282, 45.7657224], [4.8544818, 45.7657279], [4.8544788, 45.7657428], [4.8545409, 45.7657474], [4.854546, 45.7657219], [4.8545662, 45.7657237], [4.8545403, 45.7658586], [4.8541026, 45.7658173]]]"
7164,406.9790804980181,3301.946570817213,3015.2900992871605,67.00859102611304,45.763827287388644,4.852609132856312,"[[[4.8525054, 45.7637374], [4.8526495, 45.7637387], [4.8526709, 45.7637549], [4.8527828, 45.7638396], [4.85265, 45.7639264], [4.8526404, 45.7639206], [4.852627, 45.7639184], [4.8526398, 45.7638925], [4.8526119, 45.7638714], [4.8526075, 45.7638959], [4.8526187, 45.7638969], [4.8526181, 45.7639049], [4.8525926, 45.7639028], [4.8525933, 45.7638946], [4.8525654, 45.7638925], [4.8525619, 45.7639125], [4.8524752, 45.7639041], [4.8525054, 45.7637374]]]"
7165,114.74851737185108,4090.2612400492435,3633.149476777142,37.70175008173314,45.764671793824476,4.854313346731749,"[[[4.8541975, 45.7646788], [4.8543024, 45.7646106], [4.8543075, 45.7646048], [4.8543908, 45.7646087], [4.8543895, 45.7646194], [4.8544409, 45.7646221], [4.8544405, 45.7646417], [4.8543542, 45.7646386], [4.8543533, 45.7646497], [4.8544016, 45.7646877], [4.8542986, 45.7647544], [4.8541975, 45.7646788]]]"
7166,52.612026657081714,3500.6183228677783,3057.776261695883,10.591713832037176,45.766785125776934,4.855857207889977,"[[[4.8557598, 45.7668471], [4.8557856, 45.7667083], [4.8559529, 45.7667238], [4.8559438, 45.766777], [4.855956, 45.7667778], [4.8559546, 45.766787], [4.8559427, 45.7667859], [4.8559335, 45.766836], [4.8559294, 45.7668614], [4.8558691, 45.7668558], [4.8557598, 45.7668471]]]"
7167,166.55777550315366,9349.977553605091,818.7703013911851,14.281582386246527,45.76867887533196,4.850699148987062,"[[[4.8508267, 45.7686129], [4.8508193, 45.7686855], [4.8508222, 45.7686863], [4.8508194, 45.768694], [4.8507846, 45.7686907], [4.8507698, 45.7687645], [4.8507583, 45.768764], [4.8505828, 45.7687573], [4.8505975, 45.7686742], [4.850612, 45.7685927], [4.8508267, 45.7686129]]]"
7168,131.52423488917316,5356.360080287385,2005.1295857146588,30.483599421818827,45.767233562013416,4.855366554472374,"[[[4.8553467, 45.7672405], [4.8553502, 45.7672232], [4.855386, 45.7672262], [4.8553829, 45.7672442], [4.8553592, 45.7672418], [4.8553467, 45.7672405]]]"
7169,318.7439207225521,3834.174263569937,4714.185211087261,68.50984209677901,45.767322838741094,4.854439215147176,"[[[4.8543582, 45.7673795], [4.8543656, 45.7673315], [4.8543621, 45.7673312], [4.8543649, 45.7673151], [4.8543546, 45.7673144], [4.8543645, 45.767254], [4.8543853, 45.7672562], [4.854529, 45.767271], [4.8545062, 45.7673931], [4.8543582, 45.7673795]]]"
7170,229.5596424593693,1574.9596188373312,1339.9056092227365,24.955893015859832,45.76532701401096,4.856437543536784,"[[[4.8563688, 45.7653598], [4.8563836, 45.7652792], [4.8564745, 45.7652835], [4.8564716, 45.7653083], [4.8565086, 45.7653103], [4.8565016, 45.7653722], [4.8563688, 45.7653598]]]"
7171,154.04136160830012,3081.0375740175423,4644.324276845805,90.6854590001207,45.76748496129284,4.854731761803013,"[[[4.8547231, 45.7674987], [4.854729, 45.7674701], [4.8547403, 45.7674711], [4.8547347, 45.7674997], [4.8547231, 45.7674987]]]"
7172,112.5449992755173,5273.781057467601,3242.3797234104172,56.402611604004804,45.769510728373476,4.855884274110364,"[[[4.8557953, 45.7695324], [4.8558054, 45.7694791], [4.8558064, 45.769474], [4.8558101, 45.7694738], [4.8558921, 45.7694814], [4.8559332, 45.769485], [4.8559734, 45.7694888], [4.8559618, 45.7695477], [4.8558935, 45.769542], [4.8557953, 45.7695324]]]"
7173,285.3262646038146,1308.7292144354578,3380.3017103674038,27.76047332462027,45.7661161007322,4.8554550363363385,"[[[4.8553589, 45.7661707], [4.8553756, 45.766046], [4.8555541, 45.766062], [4.8555337, 45.766176], [4.8555184, 45.7661866], [4.8553589, 45.7661707]]]"
7174,96.79555853461451,4421.4745514558945,3201.057856419951,20.98650808256505,45.76941470678802,4.853509780392864,"[[[4.8533978, 45.769474], [4.8534218, 45.7693387], [4.8534947, 45.7693455], [4.8534964, 45.7693353], [4.8535104, 45.7693361], [4.8535093, 45.7693468], [4.8535311, 45.7693487], [4.8535329, 45.7693388], [4.8535458, 45.7693397], [4.8535443, 45.7693496], [4.8536215, 45.7693569], [4.8535975, 45.7694922], [4.8533978, 45.769474]]]"
7175,280.88864243814584,8278.52124425229,3890.1917931744283,17.58777119270701,45.76805865277488,4.855987754302761,"[[[4.8558976, 45.7680649], [4.855899, 45.7680567], [4.8559029, 45.7680369], [4.8560774, 45.768052], [4.8560718, 45.7680807], [4.8558976, 45.7680649]]]"
7176,330.3712416583631,3077.519678150678,3843.1395806389514,75.77925867236952,45.7693549725873,4.852895392395853,"[[[4.8527723, 45.7694156], [4.8527897, 45.7693134], [4.8527742, 45.7693114], [4.8527808, 45.7692763], [4.8528323, 45.76928], [4.8530247, 45.769297], [4.8530239, 45.7693019], [4.8529955, 45.7694357], [4.8527723, 45.7694156]]]"
7177,148.6585140007402,3823.58730764854,1750.4503506671533,47.21311169236796,45.769201109337395,4.855116271806504,"[[[4.8550319, 45.7692393], [4.8550486, 45.7691493], [4.8552007, 45.7691629], [4.8551838, 45.769253], [4.8550722, 45.7692429], [4.8550319, 45.7692393]]]"
7178,432.22208657214003,9266.164387106966,3998.7624528931883,93.67477506220179,45.76954265512764,4.8567631825732684,"[[[4.8566379, 45.7695236], [4.8566392, 45.7695131], [4.8566575, 45.7695149], [4.8566614, 45.7694959], [4.856676, 45.7694974], [4.8568759, 45.7695165], [4.8568754, 45.7695528], [4.8568748, 45.7695891], [4.8566486, 45.7695691], [4.8566554, 45.7695254], [4.8566379, 45.7695236]]]"
7179,320.40601084267973,7044.386628775683,3661.4687397066245,72.37299392789477,45.767024028864476,4.856510540881493,"[[[4.8563915, 45.7670677], [4.8564066, 45.7669604], [4.8564469, 45.7669638], [4.856506, 45.7669689], [4.8565142, 45.7669696], [4.8565163, 45.7669715], [4.8566328, 45.7669809], [4.8566226, 45.7670328], [4.8566121, 45.7670866], [4.8566105, 45.7670875], [4.8564968, 45.7670774], [4.8563915, 45.7670677]]]"
7180,173.32245558867862,7850.881312373733,4984.400425084852,37.56170240908409,45.76423023307369,4.852577018006854,"[[[4.8524473, 45.7640589], [4.8526068, 45.7640714], [4.8525794, 45.7642232], [4.8528141, 45.7642329], [4.8528045, 45.7643452], [4.8524547, 45.7643307], [4.8524055, 45.7642891], [4.8524473, 45.7640589]]]"
7181,415.24312877666483,9838.16705708413,2208.8530083258647,25.018348758188434,45.76903309005404,4.854652294371397,"[[[4.8546081, 45.7690737], [4.8546144, 45.7690296], [4.8546076, 45.769029], [4.8546208, 45.7689697], [4.8546997, 45.768977], [4.8546752, 45.769104], [4.8546736, 45.7691123], [4.8546384, 45.7691087], [4.8546423, 45.7690792], [4.8546081, 45.7690737]]]"
7182,64.52191079123634,4001.193358330565,3289.6962448882746,77.9661362290826,45.76899015382408,4.856637445002651,"[[[4.8565531, 45.7690438], [4.8565705, 45.7689492], [4.8565792, 45.7689081], [4.8566103, 45.7689106], [4.8566115, 45.7689111], [4.8566078, 45.7689303], [4.8567256, 45.7689411], [4.856702, 45.769059], [4.856613, 45.7690499], [4.8565531, 45.7690438]]]"
7183,238.0477863117243,2854.5398780130568,4286.136943186701,65.0284965047303,45.76948020519643,4.855361608360972,"[[[4.8552721, 45.7695184], [4.8552876, 45.7694308], [4.8554548, 45.7694465], [4.8554589, 45.7694469], [4.8554485, 45.7695058], [4.8554201, 45.7695024], [4.8554149, 45.7695307], [4.8553803, 45.7695274], [4.8552721, 45.7695184]]]"
7184,172.91453729783643,6565.48500250119,4953.688362026304,72.99416894927995,45.767222866936216,4.855278875590484,"[[[4.8552509, 45.7672305], [4.8552549, 45.7672099], [4.8553066, 45.767215], [4.8553028, 45.767236], [4.8552509, 45.7672305]]]"
7185,167.72183293774765,5359.838391878693,2924.159920676076,97.62724677076773,45.76812670484086,4.855060694098422,"[[[4.8551772, 45.7680805], [4.8551737, 45.7680997], [4.8551562, 45.7681947], [4.8549511, 45.7681756], [4.8549613, 45.7681166], [4.8549477, 45.7681154], [4.8549583, 45.7680598], [4.8551772, 45.7680805]]]"
