building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,log1p_Energy_Consumption,log1p_CO2_Usage,city,year,PC1,PC2,cluster
1450,45.738097839184846,4.827161014903981,2623.224740589093,149.97218966355237,786.9674221767278,7.872540794486747,5.0170956454391735,lyon,2024,-0.6668815633241194,-0.43624007792651076,3
1451,45.73927791973062,4.826386964199652,4010.548675720478,228.58682350211117,1203.1646027161435,8.296932649164834,5.436281273870517,lyon,2024,-0.672243971361337,0.5819442093437928,3
1452,45.73909455724162,4.828339263787994,556.3715994103097,266.180249146492,166.91147982309292,6.323232161848625,5.587923521065505,lyon,2024,1.8910341603882703,-1.6149411470859971,1
1453,45.73922917338236,4.82829086499747,1434.564275896206,194.73943964563423,430.3692827688618,7.2693132745226245,5.2767843852452065,lyon,2024,0.37427487513506696,-0.8499455265932574,1
1454,45.739212266604575,4.828142729486233,2595.2877000781277,168.7648465591156,778.5863100234383,7.861837896058655,5.134414223934556,lyon,2024,-0.5122444034963759,-0.3074161286859409,3
1455,45.73923010101412,4.827936737153315,4662.655187783918,317.1782418521168,1398.7965563351754,8.447554794719267,5.762611734722619,lyon,2024,-0.4596447257719399,1.1578133848881562,2
1456,45.739259357814745,4.827723247626486,4867.424703211308,400.8361640843783,1460.2274109633925,8.490525694182605,5.996044453518212,lyon,2024,-0.22945720543053347,1.4916379605954158,2
1457,45.73907350717765,4.828774741296189,4031.325766237001,80.19314608903147,1209.3977298711002,8.302098601685117,4.396830835834548,lyon,2024,-1.934215759452195,-0.6675683536889653,0
1458,45.7357646330124,4.831222538141309,3158.2872573608684,136.53141000618768,947.4861772082604,8.05810172967232,4.92385232742764,lyon,2024,-1.0032947965909376,-0.32511813846614457,3
1459,45.73554549396213,4.831035993440858,3542.680793776889,60.67825580402662,1062.8042381330667,8.172921238192426,4.121931450710406,lyon,2024,-2.110542230836772,-1.1554443094805245,0
1460,45.73594613878704,4.830383599659998,2386.454314177635,321.0384256371915,715.9362942532904,7.7779829367488205,5.774670872701632,lyon,2024,0.36235916845123756,0.3649463645495532,2
1461,45.73694183157134,4.83126231291192,1412.974166763198,309.89305192160896,423.8922500289594,7.254159576673784,5.739448968540968,lyon,2024,0.9514858074762704,-0.30928222631402685,1
1462,45.73760506611505,4.831778616677314,4744.054391056819,140.61027919508743,1423.2163173170459,8.464858173793255,4.953078771810508,lyon,2024,-1.4584936712784182,0.2006966646202467,3
1463,45.73728591140887,4.831587547110303,1724.2803144308823,97.15214090142464,517.2840943292647,7.4531448173829355,4.586518733030934,lyon,2024,-0.6813052887774331,-1.4621614597509391,0
1464,45.73732547879686,4.83112060958616,2753.800939351421,234.92466204364155,826.1402818054263,7.921100464657642,5.463512525432668,lyon,2024,-0.18613103347599838,0.16162648367566212,3
1465,45.73767545591301,4.831072335481526,3813.794092117679,479.43441552513553,1144.1382276353038,8.246641969029362,6.174690726951129,lyon,2024,0.2804612115683427,1.4133585171305443,2
1466,45.73787415032711,4.831311798363491,3381.1875929286625,477.7941746103753,1014.3562778785987,8.12627799596537,6.171270806964807,lyon,2024,0.4214763562110763,1.264080279594249,2
1467,45.7376888182557,4.830502390858968,1379.8049867918628,385.3191405081416,413.9414960375588,7.230421931846297,5.956663816744375,lyon,2024,1.242524507014481,-0.07549389020701204,1
1468,45.73821678451044,4.831021255815788,4581.246565068508,392.76297453680814,1374.3739695205525,8.429944673234896,5.975749140801556,lyon,2024,-0.18092108284808786,1.3940650023699426,2
1469,45.73865851222829,4.831257207012584,1967.7668200652756,428.7193142856467,590.3300460195827,7.585162646062667,6.06313223807345,lyon,2024,0.9433660064986611,0.48090994329654735,2
1470,45.73856416714249,4.8311876951154265,2912.5511784776795,262.7267869296561,873.7653535433038,7.977127952407115,5.57491366927591,lyon,2024,-0.11911267304639685,0.3637717304962726,2
1471,45.7385043079354,4.831280004710666,1878.7547897825227,142.48500320069613,563.6264369347568,7.538896616350393,4.9662305224261845,lyon,2024,-0.32598994915641166,-0.9000302505925748,0
1472,45.73845581672959,4.831158591826534,4311.565163374601,200.95044293690185,1293.4695490123802,8.369288171573189,5.308022335306853,lyon,2024,-0.9144447763084004,0.5142501839966779,3
1473,45.73638189212031,4.830012966113335,892.6006656276725,212.68707165824495,267.7801996883017,6.795258992637963,5.3645126628733575,lyon,2024,1.0519190729039753,-1.3156236811995607,1
1474,45.7367899973557,4.829723047777654,1319.566919000319,424.8552188456591,395.8700757000957,7.185816407469674,6.054099426638588,lyon,2024,1.4140245083761607,-0.011573326492135707,1
1475,45.73670405929859,4.829820800938455,1813.902264201072,297.2250029231285,544.1706792603215,7.503786896324017,5.697848244969765,lyon,2024,0.6002035695205785,-0.0585142239787497,1
1476,45.73672503340838,4.829882549989943,3541.3143310368014,488.2819144159534,1062.3942993110404,8.172535558345642,6.19293883545368,lyon,2024,0.3918712199426425,1.3460389600800786,2
1477,45.73683268401688,4.829903156329904,1518.388735873517,231.894095515254,455.5166207620551,7.326063385505717,5.450583824551985,lyon,2024,0.5158041318455331,-0.5715465634669167,1
1478,45.73667334849158,4.830040177468902,3575.2137446328315,107.92677221962992,1072.5641233898493,8.182059906496178,4.690675841961853,lyon,2024,-1.4344722282554965,-0.4573337007031002,0
1479,45.73693548099798,4.830097514602942,4195.9357051977,214.60804899197848,1258.78071155931,8.342109943987682,5.3734621713248965,lyon,2024,-0.8026138631847797,0.5605327490009336,3
1480,45.73698475280055,4.830439811758695,2226.7178678581668,274.3861209093768,668.01536035745,7.708732962803651,5.618174188907623,lyon,2024,0.25680663421457217,0.09237700093600437,2
1481,45.7369269330128,4.829762800357862,4351.09684953865,154.328054287035,1305.3290548615948,8.378413042318181,5.045539359603425,lyon,2024,-1.2425496041250805,0.20815268547530585,3
1482,45.73804423833288,4.830427276557525,866.1705885747713,486.2031792649653,259.85117657243137,6.7652357147213715,6.1886812419593,lyon,2024,2.0837879566339916,-0.3561648273866897,1
1483,45.73847475452175,4.830425438766221,870.4835396750511,480.6272107167736,261.14506190251535,6.770196977432368,6.177170393056262,lyon,2024,2.0638991208142157,-0.36408810826845844,1
1484,45.73872781733478,4.830568619917273,3239.8848899806967,182.7575971884293,971.965466994209,8.083601685689057,5.213617482481408,lyon,2024,-0.6839848518279305,0.0556925052940548,3
1485,45.73874184786524,4.830751397106253,718.719874875841,447.2032817920534,215.6159624627523,6.57886207363314,6.105246883499889,lyon,2024,2.207739971761025,-0.6817080660575616,1
1486,45.73869885434066,4.831048072725114,1774.5107394400875,64.38397129684905,532.3532218320262,7.481843401049776,4.180277141220233,lyon,2024,-1.2066863292684702,-1.918327362985194,0
1487,45.73858552640736,4.830938007769276,782.4345188291027,75.5517644892898,234.73035564873078,6.663687483101308,4.337967171992056,lyon,2024,-0.02957101975291156,-2.7144374507800073,0
1488,45.73684514999999,4.8314892,2130.68388994996,141.04332501912523,639.205166984988,7.664667505038523,4.956132116834448,lyon,2024,-0.48985653964111275,-0.7605630799232755,0
1489,45.73697377147271,4.831611010962557,2114.9395739389765,88.11511854607551,634.4818721816929,7.657254235830824,4.489929000734431,lyon,2024,-1.044128848961467,-1.3327146843227426,0
1490,45.738059413534906,4.83184556638023,810.1850007744238,256.9085660424458,243.05550023232712,6.698496142496378,5.552605126924485,lyon,2024,1.3958364807850172,-1.2050785550888288,1
1491,45.73862007728656,4.831461344202081,2522.8580956669216,366.8859316708433,756.8574287000764,7.833544000078576,5.907772921833081,lyon,2024,0.45615647922429575,0.5927456410344175,2
1492,45.73858086775014,4.831669159860301,818.7990104767273,346.2529308486258,245.63970314301818,6.709059201039413,5.850053421767664,lyon,2024,1.7424406712912968,-0.8329984193096076,1
1493,45.73854153760604,4.83187536188781,3920.5551279745687,148.05539839791464,1176.1665383923705,8.274243570433438,5.004318038172759,lyon,2024,-1.1667306004827591,0.032736144598434234,3
1494,45.73849829769504,4.8320800347355535,4711.770567604804,275.71293990225263,1413.531170281441,8.458031244984447,5.622980650796112,lyon,2024,-0.6409641657866835,1.0017610086242328,2
1495,45.73832780365211,4.832059948721556,3921.943869920469,159.64740441110115,1176.5831609761406,8.274597638159314,5.079211928637702,lyon,2024,-1.0766795506455302,0.1236411336589077,3
1496,45.738354153519566,4.831930027477847,736.049944733835,304.8463090226129,220.8149834201505,6.602655657510359,5.723082717682497,lyon,2024,1.717361385132443,-1.1147013756630342,1
1497,45.73843062494093,4.83188535366183,2147.5391418432537,331.8421913487961,644.2617425529761,7.672543421267975,5.807668477800954,lyon,2024,0.5293723224436724,0.2776608876054721,2
1498,45.73841085114431,4.831696363454602,2072.0650555542547,124.65072933780074,621.6195166662764,7.636783494265726,4.833506068491663,lyon,2024,-0.6043736804153074,-0.9423307740806495,0
1499,45.738361359044646,4.831796921398745,2489.230871116028,158.95892329897424,746.7692613348084,7.8201307044842885,5.074917052891787,lyon,2024,-0.5338272866406298,-0.42958826121360183,3
1500,45.73488915598522,4.833969742043065,670.7898607549373,270.37336088297087,201.2369582264812,6.50994558441014,5.603495588135888,lyon,2024,1.6846891377304352,-1.3709714322535038,1
1501,45.73478021310283,4.831288797788179,4725.510402955409,95.43608260626112,1417.6531208866224,8.460942450847975,4.56888043247822,lyon,2024,-1.9179151063801654,-0.26816869650458164,3
1502,45.734689504295865,4.831662490545096,3958.0112008372334,73.84469154648626,1187.40336025117,8.283749576310825,4.3154151871279804,lyon,2024,-2.0104455471859164,-0.7880522525158783,0
1503,45.73483644813355,4.833818642773018,1782.6835604979915,195.29849641336955,534.8050681493975,7.486435921004429,5.279636441616654,lyon,2024,0.1158926000556993,-0.584672211130135,1
1504,45.73508102208291,4.8313892692591285,1808.3360089514883,62.304705357504325,542.5008026854465,7.500715211072304,4.147959660629252,lyon,2024,-1.2684860016662713,-1.934612074221259,0
1505,45.73493154258275,4.831337527108764,3998.825673217508,272.1285226596126,1199.6477019652525,8.294006057456695,5.609942463376247,lyon,2024,-0.45891770715330743,0.7882121305644116,2
1506,45.73501103774428,4.83175008555786,2050.3289341902773,177.48477955075958,615.0986802570832,7.6262431226829515,5.184503328960923,lyon,2024,-0.16762931950312615,-0.5310076421151164,3
1507,45.734844126810174,4.833596558043279,4588.542911570101,246.88657696878977,1376.5628734710301,8.431535714559896,5.512971290615846,lyon,2024,-0.7419136687101562,0.8369096840528415,3
1508,45.73612949213778,4.835884470323531,4561.61450884808,175.58785625831746,1368.484352654424,8.425651095405518,5.173818521696313,lyon,2024,-1.144542037576407,0.420088812615652,3
1509,45.73604464229797,4.836100473970105,2442.673763753036,366.9489404323383,732.8021291259107,7.801257826828863,5.907944179717255,lyon,2024,0.4952972091541681,0.5540186985063983,2
1510,45.73609230242857,4.835635068009198,832.4689175838676,354.0451610855277,249.74067527516024,6.725596410054435,5.8722449957097895,lyon,2024,1.7493077400757606,-0.7862469713827227,1
1511,45.73489780233581,4.834209032445168,4034.22170333865,290.1770518457104,1210.266511001595,8.302816524259965,5.673931507742321,lyon,2024,-0.3922381700219837,0.8761407187347661,2
1512,45.73494249045518,4.834432519788581,1106.3390723184248,463.3157626465703,331.90172169552744,7.009715184199489,6.14056484372071,lyon,2024,1.730842027249193,-0.11947608236267603,1
1513,45.73523861074638,4.835557539108485,1240.9007359099155,154.81014118495847,372.27022077297465,7.124398336521583,5.048638222364264,lyon,2024,0.2734080782917578,-1.3003176314594314,1
1514,45.735677275733714,4.835538592879241,3736.032089311498,377.5976961231025,1120.8096267934493,8.22604701636633,5.936474153503412,lyon,2024,0.017511286197339136,1.1007377615918659,2
1515,45.73560970827019,4.835906823016723,2024.1613636526924,397.3822244734741,607.2484090958077,7.613404662120314,5.987411907429606,lyon,2024,0.817832584302165,0.42349051029655566,2
1516,45.73588885740272,4.836045676229939,523.2488590222626,176.86604298364958,156.97465770667878,6.26196649337959,5.181030699463418,lyon,2024,1.4733541046040015,-2.1803815140215037,1
1517,45.73576774830479,4.835949465909035,1361.3231705310534,384.7882826969415,408.396951159316,7.21694673501837,5.955288728566503,lyon,2024,1.2571130014388616,-0.0934048253306023,1
1518,45.73589675,4.8358986,2630.3478566455547,226.69952879500664,789.1043569936663,7.875251486913236,5.428026903656075,lyon,2024,-0.17371140518080957,0.063467718120405,3
1519,45.7415762409039,4.829213551849339,3828.427892773977,313.5051397313695,1148.528367832193,8.25047069576226,5.751000418555032,lyon,2024,-0.23600880878705002,0.9061226056570697,2
1520,45.7417247966273,4.828564391569596,2114.405427738524,244.73064792414667,634.3216283215571,7.65700176471203,5.504236008924113,lyon,2024,0.18154243640804787,-0.10765230785772557,3
1521,45.7416241000204,4.830339325465882,1913.2445748158784,180.75050575450143,573.9733724447635,7.557078345884935,5.202634899103025,lyon,2024,-0.06231920622049096,-0.5925088800470136,3
1522,45.7399737977053,4.8282858275413325,4864.45922694658,432.7086664157112,1459.337768083974,8.489916384193343,6.072373033154265,lyon,2024,-0.13651119691646724,1.583114437545545,2
1523,45.73973015697254,4.828370264509707,4884.508160566154,55.81230938037302,1465.3524481698462,8.494028583747582,4.03975301669111,lyon,2024,-2.5970433322602435,-0.867499910221008,0
1524,45.74081149727997,4.828222892257435,2435.5726344440964,219.3392409513817,730.6717903332288,7.798347672815662,5.395168363008925,lyon,2024,-0.12066907605245471,-0.06896628531616036,3
1525,45.73985431910311,4.827323571628519,3133.179460377688,321.24002628421346,939.9538381133063,8.050122683681671,5.775296691097391,lyon,2024,0.03494239457482061,0.6938752192814728,2
1526,45.74052405664194,4.827933523123185,3958.7422501747783,487.1898421957719,1187.6226750524334,8.283934213790486,6.190704351097113,lyon,2024,0.2548363466084252,1.477674949264562,2
1527,45.74111211368144,4.828242346393609,1252.319722989411,360.8856866202955,375.6959168968233,7.1335510883399085,5.891328379139015,lyon,2024,1.280410259758,-0.27124087722902296,1
1528,45.74031976999987,4.829364926150846,2406.542181713828,141.5307939965102,721.9626545141484,7.786361664479882,4.959558074583972,lyon,2024,-0.6324684594427367,-0.6096734789925732,3
1529,45.74011658520168,4.831050236613654,3396.323347417311,226.2400675133191,1018.8970042251933,8.130743149800027,5.426007024790269,lyon,2024,-0.4842485067970449,0.36912445798296284,3
1530,45.74038511625529,4.831245183015906,4765.800951678331,441.45387815304485,1429.7402855034993,8.469430698863844,6.092336228853033,lyon,2024,-0.08769035413572894,1.5825279807068702,2
1531,45.74118329276468,4.830597965930686,502.04039074671385,181.70402487582945,150.61211722401416,6.220670466571147,5.207867493113004,lyon,2024,1.5555739747664954,-2.197759247590529,1
1532,45.73965874878334,4.828987035502514,2495.6363134189214,277.5005663886176,748.6908940256764,7.822699630260142,5.629420093076645,lyon,2024,0.13296042522988663,0.24339517628024368,2
1533,45.73929964724135,4.829273887538236,3619.928757547949,245.59560729850645,1085.9786272643846,8.194485834771744,5.50774977750795,lyon,2024,-0.4623636799592477,0.5447436551524375,3
1534,45.7394523709066,4.830511716292444,1638.710222311808,480.5516694592836,491.61306669354235,7.402274811493759,6.177013534846017,lyon,2024,1.3014881394764215,0.39794387766373623,1
1535,45.74093486358497,4.829030803476685,2079.336496222213,345.2887633223746,623.8009488666639,7.640284936640781,5.847273003068982,lyon,2024,0.6161183140275788,0.28660598604820675,2
1536,45.740732053847616,4.83162677471852,4894.324052310399,68.77683990255372,1468.2972156931196,8.496035753449725,4.245302148154681,lyon,2024,-2.351143408163273,-0.6167591017081323,0
1537,45.74128872577494,4.831750948346569,1075.838210601005,437.48938634809815,322.75146318030147,6.981784443588702,6.08333560706799,lyon,2024,1.6953860000138123,-0.22229536583054943,1
1538,45.74133956345227,4.832176470229033,2916.448366068127,172.61956273692357,874.9345098204382,7.978464665998316,5.156866484454118,lyon,2024,-0.6257602189731263,-0.13965193456712868,3
1539,45.7420332,4.82941265,3954.897204225828,143.10622131439607,1186.4691612677484,8.282962707628913,4.970550675664058,lyon,2024,-1.2180387609939727,0.0024567667181494496,3
1540,45.74250165,4.829834949999997,2440.9810036708814,118.71960104395208,732.2943011012644,7.80056487563584,4.785152350569591,lyon,2024,-0.8602926373737211,-0.8032424051292834,0
1541,45.74371609999999,4.830276349999998,3647.975520628496,292.01314550042736,1094.3926561885487,8.202201727898872,5.680217473199827,lyon,2024,-0.2633130077310272,0.7624034897021358,2
1542,45.74366029453002,4.831140063531541,673.6966566168925,468.162982281233,202.10899698506773,6.514263192258559,6.150950218273124,lyon,2024,2.3408530543346866,-0.7043943251128043,1
1543,45.742728347134886,4.831024635769315,1833.343311438376,281.3128639823317,550.0029934315128,7.514441828012531,5.643015902702747,lyon,2024,0.5211127987118199,-0.1119074702042919,1
1544,45.742321297523546,4.831617970446205,718.5608678924574,304.04904819860127,215.56826036773722,6.5786411202370365,5.72047257744417,lyon,2024,1.74316720545602,-1.1468137269407797,1
1545,45.74202744017009,4.8318494130079,3376.0544870275016,147.82845147240351,1012.8163461082504,8.12475915499852,5.002794310253173,lyon,2024,-0.9883084116008819,-0.14936762320763175,3
1546,45.742615157341234,4.832353713955636,3561.880446416374,200.16156214222224,1068.564133924912,8.178324610851575,5.3041083769438355,lyon,2024,-0.6888905595692371,0.2792391958521901,3
1547,45.74252365963469,4.833015225216048,2217.713784729506,95.88151949532104,665.3141354188518,7.704682930715081,4.573488783425319,lyon,2024,-1.0003758892191297,-1.1745733748125884,0
1548,45.743682740429065,4.832458305621616,4920.176346090413,95.57711586098544,1476.0529038271238,8.501302875641587,4.570341817305207,lyon,2024,-1.9648201936722067,-0.2177326615216809,3
1549,45.71958541755821,4.824604664416113,4658.935562088763,405.6471108364085,1397.6806686266289,8.446756899146138,6.007945759795731,lyon,2024,-0.16229873377958556,1.453235015307412,2
1550,45.71948457709175,4.823343296501043,1811.411887695712,379.88119987272336,543.4235663087136,7.502413771862022,5.94248751514575,lyon,2024,0.8974039075313549,0.23537441756606065,2
1551,45.71758796975784,4.825371487382771,2928.828245048951,154.3005307723298,878.6484735146853,7.982699080855708,5.045362147871465,lyon,2024,-0.7655729609649985,-0.26925213056861347,3
1552,45.720213274613286,4.82480267111604,3086.277223669336,456.34369021723,925.8831671008007,8.035044824055849,6.125435165608886,lyon,2024,0.4761210193448148,1.0986891183334615,2
1553,45.7198642405539,4.824193493736576,1894.3202876529583,157.50272601225436,568.2960862958874,7.547143120465837,5.065771791984922,lyon,2024,-0.21568029939939304,-0.7698317129076676,3
1554,45.71994519355528,4.823483724818479,862.5683186169674,96.42514311568094,258.7704955850902,6.7610730127164205,4.579084320206819,lyon,2024,0.14428142622876403,-2.30571094699171,0
1555,45.72191086015303,4.8271734763107945,803.5736501339659,273.1472447915473,241.07209504018977,6.690312509953782,5.61366535179608,lyon,2024,1.4794709142881253,-1.1411813760882588,1
1556,45.721571180909706,4.826589629583474,4520.256621292317,268.2452564985714,1356.076986387695,8.416545247747916,5.595622698420107,lyon,2024,-0.6239869501153985,0.9186824505927028,2
1557,45.72132841293728,4.826225272082492,3940.9305480257335,227.77906678282832,1182.27916440772,8.279425869096205,5.432756763986263,lyon,2024,-0.6553904775627076,0.5565749161421548,3
1558,45.72369348005464,4.827340265311685,1126.5104548996792,193.05758588343903,337.95313646990377,7.0277673439721395,5.268154949467416,lyon,2024,0.6551295904365744,-1.1516503874350394,1
1559,45.723412948474014,4.825329645855055,3774.468482541837,206.86051120010208,1132.3405447625512,8.236279755318778,5.33686723550538,lyon,2024,-0.7192031474698435,0.3887026096386822,3
1560,45.72325042452502,4.824981095106317,2177.063739872054,363.06793747749066,653.1191219616162,7.686191568387024,5.897340491643075,lyon,2024,0.6212452630671185,0.40245037864520394,2
1561,45.72328942036411,4.825639372989442,2724.1361803134446,427.38185196927634,817.2408540940334,7.910273680275616,6.060014975326322,lyon,2024,0.5475493040089705,0.8691948228909194,2
1562,45.724089416761686,4.824657413004732,4609.869464047352,398.0630197415188,1382.9608392142056,8.436171722122038,5.989119348632322,lyon,2024,-0.1722779516564863,1.4177265068872706,2
1563,45.724212497949935,4.82369030537438,2106.3164460123667,332.5736647610379,631.8949338037099,7.653170590477923,5.809863724805628,lyon,2024,0.5553860231412557,0.2569512671192616,2
1564,45.7232510279763,4.827898794834536,998.0523170486912,266.76243380762673,299.41569511460733,6.906807146695432,5.590100146373365,lyon,2024,1.1899317158992702,-0.9085796154881519,1
1565,45.724760905282416,4.826173437623243,2482.503040199651,308.3754605053822,744.7509120598953,7.817425358705968,5.734555621824092,lyon,2024,0.2663330813977936,0.3640473639473479,2
1566,45.724652218307455,4.826309622342696,4998.734084406312,124.5292382773511,1499.6202253218935,8.517140006883228,4.832538705759059,lyon,2024,-1.6671626146704777,0.11812085165467373,3
1567,45.72453620480158,4.827223609177183,1413.3553441908332,141.11424140460178,424.00660325724994,7.2544291191216965,4.956631251084797,lyon,2024,0.005452161869788981,-1.2546657904479952,0
1568,45.72289391424304,4.828957967266431,2569.23588081283,265.259537064429,770.770764243849,7.851752956094961,5.584471536342412,lyon,2024,0.043623496274343906,0.22412895042167424,2
1569,45.7226371543996,4.8286031478293285,1407.7898783111575,231.5336807462968,422.33696349334724,7.2504863725388935,5.449035077960651,lyon,2024,0.6050712970253109,-0.664555756823952,1
1570,45.72448069604617,4.82982635643317,2432.9343940998947,423.1650132462975,729.8803182299683,7.79726431924004,6.050122561704878,lyon,2024,0.6718762275868128,0.7209661902022098,2
1571,45.72477384851198,4.830046569800745,624.1298038272868,478.6005262154354,187.23894114818603,6.4379593142962825,6.172953520349245,lyon,2024,2.4594495691044953,-0.769827219170078,1
1572,45.72296166932925,4.830118980477307,3768.4531478031154,105.98454525781226,1130.5359443409345,8.234685216287636,4.672684387187025,lyon,2024,-1.519668158096617,-0.4156081042876931,3
1573,45.72617054658655,4.8288835753969135,2879.1974061677965,349.4390483554734,863.7592218503389,7.9656141145892345,5.859186792223975,lyon,2024,0.23819730739173003,0.693312679745665,2
1574,45.726302304864525,4.829095591573109,1013.150646984379,307.5014315294295,303.9451940953137,6.921806740161877,5.731726483624561,lyon,2024,1.3429400733801784,-0.7193952943210886,1
1575,45.72624191166208,4.829538401806014,2999.747877780559,380.0815629583904,899.9243633341677,8.006616829175531,5.943013428221977,lyon,2024,0.29002172570026613,0.8440272924602061,2
1576,45.725853525898565,4.829954632124406,4308.634600765462,74.30652191877041,1292.5903802296386,8.36860840009905,4.3215667435222755,lyon,2024,-2.1053450554936797,-0.6782895654994509,0
1577,45.72565078555019,4.829882354270385,4559.4582979308425,54.14747051245759,1367.8374893792527,8.425178401390452,4.010010879053049,lyon,2024,-2.549947989844866,-0.9864571813187133,0
1578,45.72551655502652,4.829802271661353,3552.1102427517826,164.20639073537353,1065.6330728255348,8.175578623615035,5.107195545177461,lyon,2024,-0.9234661800236296,0.03804081360269134,3
1579,45.725435764082896,4.829789787871453,4592.26346156138,451.3849700052417,1377.6790384684139,8.43234604422246,6.114533520889991,lyon,2024,-0.016153871840195875,1.5646238309864977,2
1580,45.72540372820702,4.829743965814343,3758.928945184911,447.861854051068,1127.6786835554733,8.232155338648175,6.106715165681452,lyon,2024,0.215810507104693,1.313769011440249,2
1581,45.72547629510749,4.832011580168573,1942.5108491584208,168.31974489231598,582.7532547475262,7.572251332555277,5.1317889089915125,lyon,2024,-0.16620410333938343,-0.6597996243960446,3
1582,45.72700010404063,4.832225677555794,1497.0697722858313,490.4075044901536,449.1209316857494,7.311932739952326,6.197273731623202,lyon,2024,1.4349074702580842,0.31347653660149466,1
1583,45.72686005497273,4.833254203653696,4042.325746060458,372.56243112919367,1212.6977238181373,8.304822836778644,5.92308514222225,lyon,2024,-0.09365936299488567,1.1795583428258811,2
1584,45.72752239065737,4.835374979315526,1222.5878223458317,103.46757103159382,366.7763467037495,7.10954265991097,4.648876698187563,lyon,2024,-0.19162250267011505,-1.8011770779702951,0
1585,45.72723604184878,4.8355137890579245,1004.1123964841544,202.83138112508547,301.2337189452463,6.9128546515375175,5.3172930889402465,lyon,2024,0.8530655325331609,-1.2308604491880442,1
1586,45.74433267546838,4.832429074223898,2812.9806292301814,223.7228627419133,843.8941887690544,7.942355353937131,5.414867921865404,lyon,2024,-0.27052897283994076,0.12849100715434628,3
1587,45.74490351159793,4.831774908130782,1073.1954043837732,222.92132912527373,321.95862131513195,6.97932719928661,5.411294780904452,lyon,2024,0.8864682363418293,-1.037139502163178,1
1588,45.74476292909616,4.831635658126422,4182.688605004846,102.0258949096806,1254.8065815014538,8.33894857778502,4.634980363522322,lyon,2024,-1.690948733417033,-0.33542669247065265,3
1589,45.744625074337975,4.831536757216942,1893.8746570401856,444.0230454522609,568.1623971120557,7.546907971286795,6.098126068358483,lyon,2024,1.0317726914064782,0.47705414598352036,2
1590,45.74457567377732,4.8317678882633865,549.526622236377,58.90208713374928,164.85798667091308,6.310875315095833,4.092711348149591,lyon,2024,0.09959517932494379,-3.436182325149134,0
1591,45.74486682051755,4.832053197197644,2159.00023789729,67.31542184644805,647.700071369187,7.677863610815839,4.224135536790753,lyon,2024,-1.3900821629042617,-1.628962384395383,0
1592,45.7448107977565,4.83234049639537,769.7972725507025,175.18268709273227,230.93918176521072,6.647425398068334,5.171521451539072,lyon,2024,0.9970419702035204,-1.7270452969702588,1
1593,45.74460074728263,4.832223250071372,2770.8011064796365,69.06637514232315,831.240331943891,7.927252606826352,4.249443009095151,lyon,2024,-1.6602463675027013,-1.297651136769968,0
1594,45.74449452201901,4.831974726259441,800.9959658366506,122.86749968719104,240.29878975099518,6.687103577724999,4.819212443387746,lyon,2024,0.5235756809806984,-2.1048159001997524,1
1595,45.744661757958205,4.832725523836632,2101.1730903676435,225.4165389245884,630.351927110293,7.650726893606936,5.422376395447928,lyon,2024,0.090216102320808,-0.21411235271792783,3
1596,45.74508976887397,4.83211888626726,598.3684399987792,257.3214606433552,179.51053199963374,6.395876500841673,5.554204780829184,lyon,2024,1.762697457740647,-1.568074503369834,1
1597,45.74500917285143,4.832776740526606,1937.7324663742857,233.81813145231996,581.3197399122856,7.569789670671278,5.458811305808681,lyon,2024,0.2318345366363563,-0.26769801138856664,3
1598,45.74435802272716,4.836788559790386,2221.913120427741,291.5264558635995,666.5739361283223,7.706573831071699,5.6785551099787135,lyon,2024,0.33235547817903244,0.16271845902674156,2
1599,45.74464266035272,4.834325383640187,4537.412844044426,242.59286086736472,1361.2238532133276,8.420332636090414,5.495498228622073,lyon,2024,-0.7495128025560592,0.8022910072578713,3
1600,45.74454295926825,4.834940638564871,2854.028946233088,56.17891906078693,856.2086838699264,7.956837260824384,4.046185282566948,lyon,2024,-1.9414746061532075,-1.507527217037339,0
1601,45.74473280114745,4.837430956652836,1453.3684553548983,417.8409744468127,436.0105366064695,7.282327034075584,6.037491311953688,lyon,2024,1.2775785460128353,0.08474468113040891,1
1602,45.744598488835095,4.83904787379298,4498.268571562974,64.61090370510794,1349.480571468892,8.411670122894737,4.183741897154747,lyon,2024,-2.3237769305105553,-0.7928653377756009,0
1603,45.742272328849886,4.834086877945064,1814.307327816058,123.98893323606391,544.2921983448174,7.5040100589852345,4.8282251992714365,lyon,2024,-0.45064216910810223,-1.1088217397318167,0
1604,45.74254776594714,4.834685315540616,4256.821204282765,175.288936401453,1277.0463612848296,8.356512854032287,5.1721243330470115,lyon,2024,-1.063215081122946,0.33466841589330043,3
1605,45.74406009738328,4.833151229261425,708.9955371332127,227.7681556051254,212.6986611399638,6.565258684287737,5.432709069771672,lyon,2024,1.4116629215318217,-1.5105937200711748,1
1606,45.742366893989,4.836843743116303,1951.319676404692,402.32166074710153,585.3959029214076,7.576773522214361,5.9997344092074565,lyon,2024,0.8768926099474916,0.39420368907667463,2
1607,45.73845614311551,4.837468876182981,568.3753042144889,424.4546528650652,170.51259126434667,6.34453980230956,6.053158368573913,lyon,2024,2.4273815246627537,-1.0272040948658514,1
1608,45.7392665218888,4.835547047891148,1246.9591139746751,157.72970775684755,374.08773419240254,7.1292647871544705,5.067202804448754,lyon,2024,0.2899671864780742,-1.2720216357521537,1
