building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,log1p_Energy_Consumption,log1p_CO2_Usage,city,year
1175,45.73470851080072,4.835061971956156,1137.4017608255967,415.5642634648333,341.220528247679,7.037380593529187,6.03204074373801,lyon,2024
1176,45.73376220323138,4.83356443387056,841.1226877747273,439.2340021471214,252.33680633241818,6.735925713573896,6.087306408606182,lyon,2024
1177,45.73347893746799,4.834314256385364,2485.629921271806,305.32555902716695,745.6889763815417,7.8186836274520735,5.72464845478175,lyon,2024
1178,45.7346861947612,4.835363168723604,1519.2729405924945,268.99816323679136,455.78188217774834,7.326645163899518,5.598415156148537,lyon,2024
1179,45.73467800370018,4.8347630603150975,3314.792347890652,104.34480328323647,994.4377043671955,8.106451893031018,4.657238810919967,lyon,2024
1180,45.73446080944043,4.834409713486585,1558.6387489789786,190.628744844999,467.5916246936936,7.352209502259519,5.255559879571144,lyon,2024
1181,45.73442974938684,4.8333195491297705,3492.971896386024,134.31860670102952,1047.8915689158073,8.158794447268987,4.907632047532494,lyon,2024
1182,45.73132147863275,4.822965278501772,3867.7309675483207,86.90923795093799,1160.3192902644962,8.260681816885638,4.476304895311558,lyon,2024
1183,45.73210423088372,4.823233948392503,3400.6295476378746,262.604129958844,1020.1888642913623,8.132009874503915,5.574448470027788,lyon,2024
1184,45.746791423282296,4.863216991174463,4618.245925103419,404.56954430660346,1385.4737775310257,8.43798675107942,6.005292361456258,lyon,2024
1185,45.73051826238563,4.822788518084384,1758.4483478688906,171.6817665232844,527.5345043606671,7.47275560018916,5.151450400674818,lyon,2024
1186,45.72805716406055,4.823278314489609,1783.255445552528,403.6579209783552,534.9766336657584,7.4867564898585846,6.003042070637942,lyon,2024
1187,45.7279238,4.823082000000001,4564.212841140928,404.7260538877768,1369.2638523422781,8.426220416507551,6.005678187740693,lyon,2024
1188,45.72605277750954,4.822767576871573,2151.0748460958507,181.38237363498496,645.3224538287552,7.674187700461189,5.206105437197585,lyon,2024
1189,45.72536710905274,4.823239252292468,3518.039310053042,289.0616136985513,1055.4117930159125,8.16594330806142,5.670093361443358,lyon,2024
1190,45.72944077222057,4.822607258322877,1867.4745817129613,207.15770646761052,560.2423745138883,7.532877645254182,5.338295996580948,lyon,2024
1191,45.72876053163215,4.821864886394511,595.4471845285213,173.12332051359132,178.6341553585564,6.390990695335426,5.159763786761803,lyon,2024
1192,45.72558446352324,4.825646542183428,901.9204941230926,325.25084096304323,270.57614823692774,6.805634503165363,5.787666536298081,lyon,2024
1193,45.72580262846945,4.823837759605853,2549.850225806052,195.6150622657598,764.9550677418156,7.844182004464474,5.281247818541148,lyon,2024
1194,45.72568852961055,4.823355993218192,1285.8872747962564,204.03322304812207,385.7661824388769,7.159981616189215,5.32317202965689,lyon,2024
1195,45.72729721758213,4.825373945662359,3146.825677995099,147.66037820096966,944.0477033985296,8.054467232525965,5.001664363360706,lyon,2024
1196,45.72746077368932,4.825505540897696,1406.9237400937684,111.4906313262032,422.07712202813053,7.249871373385959,4.722869941076328,lyon,2024
1197,45.73024510083113,4.823390145541875,2671.014288256084,459.6441260736384,801.3042864768252,7.8905878820434685,6.1326257840867715,lyon,2024
1198,45.72772312398731,4.825200435448827,1842.7848244752056,307.2124273251774,552.8354473425617,7.5195757077607155,5.730789244348167,lyon,2024
1199,45.73076151567438,4.823458484183795,3997.092326055056,251.43377371625783,1199.1276978165167,8.293572607854,5.5311489320015435,lyon,2024
1200,45.7330839077884,4.823011434276607,2249.89093859905,293.30780381484954,674.967281579715,7.71908138953265,5.68462617141811,lyon,2024
1201,45.73373665855237,4.822723545411796,3097.158024999901,372.3207519272044,929.1474074999703,8.038563028391183,5.922437974858178,lyon,2024
1202,45.73442294608111,4.823023330989424,2504.670385306564,64.33787977027508,751.4011155919692,7.826311596600275,4.17957195646179,lyon,2024
1203,45.73368941862318,4.823389588044105,817.905241721136,228.8586342186767,245.3715725163408,6.707968377185118,5.437464486126548,lyon,2024
1204,45.734069924508525,4.823316538087666,651.7131968982078,293.4999251746374,195.51395906946235,6.481137824370751,5.685278749015675,lyon,2024
1205,45.73500162738744,4.823258190728868,3381.7335144318445,165.31842314597992,1014.5200543295533,8.126439393709912,5.113904162660537,lyon,2024
1206,45.73294368911055,4.825953394487267,4971.882128945166,138.0440338524824,1491.56463868355,8.511754856230974,4.934790673268867,lyon,2024
1207,45.73314597720204,4.824649555165552,2237.9840732902503,75.62265796093882,671.395221987075,7.713777503259587,4.338892828842293,lyon,2024
1208,45.73360662839982,4.825128948330677,1633.70585894505,260.70772264822466,490.111757683515,7.399218164361004,5.567228318646841,lyon,2024
1209,45.73408551038684,4.824219952584032,3188.3709922405046,228.9191240812804,956.5112976721514,8.067578995220309,5.437727612656097,lyon,2024
1210,45.73427038482884,4.824895233659305,532.470928478397,169.7750853890601,159.7412785435191,6.279404577182829,5.140347400626924,lyon,2024
1211,45.74583224719338,4.8650727116340695,3050.9565298309085,236.95252673917216,915.2869589492725,8.023538149128242,5.4720711862927205,lyon,2024
1212,45.72787317682679,4.825968060288049,1976.2552485913136,381.04069861833096,592.8765745773941,7.5894649238864895,5.9455271438171815,lyon,2024
1213,45.7278899598254,4.826622538574326,2899.204308980556,114.71940556637944,869.7612926941669,7.972536464865589,4.751168343267739,lyon,2024
1214,45.72819524263771,4.825958789851222,4311.74153319948,172.24317154806408,1293.522459959844,8.369329067469673,5.154696223429278,lyon,2024
1215,45.72849041355159,4.826323493667847,2117.49553093034,498.88181772603673,635.248659279102,7.65846146052006,6.214371705935763,lyon,2024
1216,45.728398761065066,4.826831339774836,4005.806863761442,308.949683059331,1201.7420591284326,8.295749909764355,5.736409971593223,lyon,2024
1217,45.72857305659009,4.8268478829278125,2067.290708070112,361.0596456428292,620.1872124210336,7.634477800250639,5.891808965222326,lyon,2024
1218,45.72942280475911,4.829801840552506,4440.313988439213,135.4400209743868,1332.0941965317638,8.398705554985842,4.915885111276516,lyon,2024
1219,45.729758204458285,4.829823817205941,2932.044433014468,468.80622465149474,879.6133299043403,7.9837962182027855,6.152320321714506,lyon,2024
1220,45.73009590688394,4.82983857910625,3026.0985095859924,120.32108748543784,907.8295528757977,8.015359852128126,4.798440646557307,lyon,2024
1221,45.73007638454687,4.829532691190155,1163.9389693742005,435.81511153668725,349.1816908122601,7.060423977824303,6.079510019841167,lyon,2024
1222,45.72978099761272,4.829163486864909,4528.528147944153,248.8313595798802,1358.5584443832458,8.418373051450152,5.520786128562669,lyon,2024
1223,45.729453394408246,4.829494600370331,760.6227449946923,269.0118576303176,228.18682349840768,6.635451347782647,5.598465875183369,lyon,2024
1224,45.72917950646648,4.829516905639446,4501.580593005043,203.9791246010169,1350.4741779015128,8.412405976502361,5.322908142738706,lyon,2024
1225,45.729120071818734,4.829861215225756,1349.755619620873,472.517018435712,404.92668588626185,7.208419433086332,6.160187853766329,lyon,2024
1226,45.728879219746624,4.82994470362472,1513.5694689880006,326.2752969547756,454.0708406964002,7.32288649867119,5.790801703421264,lyon,2024
1227,45.72991559814676,4.828696068157896,2616.730814501833,337.7650861922053,785.0192443505498,7.870063120137499,5.825306906087001,lyon,2024
1228,45.72952598654029,4.82878768581704,1598.2027552833772,354.3941332842296,479.46082658501314,7.377260506098273,5.873227408224229,lyon,2024
1229,45.73041021528181,4.828055893236198,4404.627354003676,222.05189959345847,1321.3882062011028,8.390637946845755,5.407404477984808,lyon,2024
1230,45.729436051747285,4.826109213697121,1270.799187743776,55.09123917941405,381.2397563231328,7.148187860166471,4.026979635973906,lyon,2024
1231,45.729703547766825,4.826636871335099,1219.6318754786996,305.14361884035714,365.88956264360985,7.107123934367726,5.724054334461132,lyon,2024
1232,45.73031903381095,4.826878499794571,2086.335588635491,318.24251365141487,625.9006765906473,7.6436436936881895,5.765951044837901,lyon,2024
1233,45.7298325974742,4.826870043736646,2425.858949171245,188.87346472107404,727.7576847513735,7.794353086679356,5.246357875148285,lyon,2024
1234,45.731339007257255,4.826740332499126,2985.393634476826,374.0878674405418,895.6180903430477,8.001821796094227,5.927160311698144,lyon,2024
1235,45.73077371915193,4.829479020082491,4158.655273039885,197.0442790028933,1247.5965819119656,8.333187482763925,5.288490637020521,lyon,2024
1236,45.730421370946594,4.828523482675591,4360.143060752042,80.4307021926311,1308.0429182256128,8.380489471879816,4.399752378708851,lyon,2024
1237,45.72740784185497,4.828445314883367,3019.872780314066,431.5817661657706,905.9618340942197,8.013301068720425,6.0697713632218875,lyon,2024
1238,45.727774842049904,4.829369513243757,4934.435562608801,106.03198399896031,1480.3306687826403,8.504196207873372,4.67312770567359,lyon,2024
1239,45.727532513325706,4.829859580206125,4397.830364849463,318.63437004934895,1319.3491094548388,8.389093958397737,5.767177748940273,lyon,2024
1240,45.728212890067006,4.8282532115408285,3040.7224744914047,294.6800261281216,912.2167423474214,8.02017923739226,5.689277876819528,lyon,2024
1241,45.72712540551933,4.828195974980974,4117.90908463346,51.27999156137374,1235.372725390038,8.32334362199862,3.956613727343876,lyon,2024
1242,45.728246317796746,4.8274353932231024,1771.8050796690443,264.5751272679187,531.5415239007133,7.48031836188564,5.58189776588245,lyon,2024
1243,45.72751331524523,4.830197289076659,1708.5590238748212,358.4583342547044,512.5677071624464,7.443990735464783,5.884598271291854,lyon,2024
1244,45.72766615250623,4.830168554846555,2959.909738341972,494.8559018830074,887.9729215025916,7.993251844132053,6.206285364118539,lyon,2024
1245,45.72851463551227,4.830065399795762,1663.433854471357,173.5308975742928,499.0301563414071,7.417240317247608,5.162101789431593,lyon,2024
1246,45.730359859138,4.829607806954242,3579.5043613413263,76.79959082076033,1073.8513084023978,8.183258952527897,4.354136171797255,lyon,2024
1247,45.730419238837314,4.828809144107206,1445.5849918867252,104.14353042767218,433.67549756601755,7.276960879611415,4.655326373177116,lyon,2024
1248,45.73040893875141,4.82914602444546,3527.6159468089186,62.49325683162503,1058.2847840426755,8.16866098998572,4.150933708631964,lyon,2024
1249,45.73074192194398,4.828571403652892,2743.155478635784,127.57402362830332,822.9466435907352,7.917228648551001,4.8565047978410005,lyon,2024
1250,45.73125748573137,4.828879492540498,4453.734813473851,444.011949056399,1336.1204440421554,8.401722812538097,6.098101133617869,lyon,2024
1251,45.730907070831165,4.828091750674999,4666.55203551755,366.42302395956034,1399.965610655265,8.448390023830981,5.906513838099931,lyon,2024
1252,45.731230234985325,4.82820029339473,1510.1267428843942,167.40878763833288,453.0380228653182,7.320610838890269,5.1263942835722265,lyon,2024
1253,45.731206064667255,4.8296262178438205,1531.2202941827957,358.0718330074652,459.3660882548387,7.3344731351214865,5.883522460415356,lyon,2024
1254,45.73068701414645,4.83206845604916,4730.175206578233,310.296181547376,1419.05256197347,8.461928908675755,5.740744811221918,lyon,2024
1255,45.73042743196711,4.832697301676795,4791.138988099471,272.3081889291545,1437.3416964298412,8.474732143569053,5.610600055636086,lyon,2024
1256,45.728094843843145,4.831284934740328,4975.748327312058,306.7912549153901,1492.7244981936174,8.512532010433532,5.729421809420233,lyon,2024
1257,45.72702155,4.83083415,2138.2576420242976,432.02863068655614,641.4772926072893,7.668214151583146,6.070803847494507,lyon,2024
1258,45.72935945561045,4.83210532076362,4925.456265628554,356.00516233641974,1477.6368796885663,8.502375198351473,5.877750242001195,lyon,2024
1259,45.72874027235364,4.831317817802762,2551.97926529142,406.3055982219545,765.593779587426,7.8450162955051805,6.009563759273767,lyon,2024
1260,45.72845805226895,4.831483634931283,3094.3898829641284,486.2909536031089,928.3169648892385,8.037669149063461,6.188861385349435,lyon,2024
1261,45.72951000871032,4.831161089951247,2114.0328659660954,393.4047117171684,634.2098597898286,7.656825630823517,5.977377569201666,lyon,2024
1262,45.72919859383801,4.830574430954293,4935.372195206692,360.4992275770376,1480.6116585620075,8.504385966957763,5.890259904880181,lyon,2024
1263,45.72907124296621,4.830557569420544,774.623622763795,295.5752394804517,232.38708682913847,6.653667380310294,5.692300945033823,lyon,2024
1264,45.72906011245845,4.831047215303477,4342.551031609897,377.6270289612684,1302.765309482969,8.376447502591448,5.936551628095059,lyon,2024
1265,45.72857840113109,4.830822426949383,3420.173143143765,463.52370699245904,1026.0519429431295,8.137738795548305,6.141012594610201,lyon,2024
1266,45.72990907156566,4.830449415589753,774.5941767096549,468.23965649114064,232.37825301289647,6.653629415230015,6.151113632583591,lyon,2024
1267,45.72991087632941,4.830650536837544,1435.6483597147794,239.92417517312865,430.6945079144338,7.27006815169057,5.484482258147922,lyon,2024
1268,45.7295752027431,4.8305127736900575,4991.004548988109,192.5021605340353,1497.3013646964325,8.515592821304478,5.265288677958072,lyon,2024
1269,45.72951365469457,4.830928456756837,4755.927030069804,112.06096539690948,1426.778109020941,8.46735715682962,4.727927190012295,lyon,2024
1270,45.729453222367056,4.830532885330703,2472.973725619908,112.53926199707396,741.8921176859723,7.813580932693899,4.732148697783759,lyon,2024
1271,45.72932871211126,4.830802428307291,4777.177877647019,467.1746000953365,1433.1533632941057,8.471814555666425,6.148841303468467,lyon,2024
1272,45.73015243018295,4.8304086197185,3344.2162284974274,310.2158220335111,1003.2648685492281,8.115286612774279,5.740486633021822,lyon,2024
1273,45.73020395,4.830542,3466.0164025234294,182.9028846719553,1039.8049207570289,8.151049676716067,5.214407817577273,lyon,2024
1274,45.73003534970676,4.830454176902107,971.3955813403486,77.38868117532556,291.41867440210456,6.879762698355491,4.361679544169907,lyon,2024
1275,45.72897480782586,4.831943704468739,1685.8848489553664,172.28991821952826,505.76545468660987,7.4306388223356565,5.154966019723647,lyon,2024
1276,45.728880951755485,4.831568623341964,2341.2897140628493,91.14468437069932,702.3869142188547,7.7588842402059015,4.523359997923523,lyon,2024
1277,45.728623550211104,4.8317337387976185,1984.611762233486,225.91621892743967,595.3835286700457,7.593682338200669,5.424580869739955,lyon,2024
1278,45.730023042867614,4.83197042217776,3237.962526257453,165.4551933857314,971.3887578772359,8.083008349563634,5.114726164409824,lyon,2024
1279,45.7307855729669,4.830198643889439,1557.995136518368,58.87149260358194,467.3985409555104,7.351796749436726,4.09220047536947,lyon,2024
1280,45.73065115818245,4.830249925204126,1048.5267515294129,344.4737906234755,314.55802545882386,6.956094628720882,5.8449167810639135,lyon,2024
1281,45.7312174231298,4.83020609929024,525.2478509539104,119.7372152053567,157.57435528617313,6.2657723012902204,4.7936164087106805,lyon,2024
1282,45.73106736221634,4.830211732608007,2551.406601622535,182.60704787887144,765.4219804867605,7.844791958428136,5.2127978645894455,lyon,2024
1283,45.73104976218738,4.833043317026329,4649.55341904372,122.35174971443996,1394.866025713116,8.444741506347809,4.815040027831712,lyon,2024
1284,45.73094093191143,4.833117309614818,4976.978553728939,129.38321274684313,1493.0935661186816,8.51277917470792,4.870477904601321,lyon,2024
1285,45.73180850380475,4.828490991257759,1909.217724681272,368.0679503407808,572.7653174043816,7.554972506523807,5.910980774352489,lyon,2024
1286,45.73243688413197,4.828534733959206,4708.949223726686,400.7028084976312,1412.6847671180058,8.457432406427234,5.995712532870871,lyon,2024
1287,45.73237006554088,4.827567984299551,2990.486246361296,298.77484807778626,897.1458739083887,8.003525615246827,5.703031686477899,lyon,2024
1288,45.73222728444748,4.8281428719369925,4648.549125276603,54.85097033305011,1394.564737582981,8.444525531574147,4.022686899277447,lyon,2024
1289,45.73222136205938,4.828890696639548,1805.4993980562856,97.03441572439982,541.6498194168856,7.499146217377723,4.585318597882229,lyon,2024
1290,45.73176949201744,4.829578144395114,4618.463398331615,450.6247561656694,1385.5390194994845,8.438033829782867,6.112851649563245,lyon,2024
1291,45.73227622729697,4.829614643629826,3791.8959638923902,286.2696626919658,1137.5687891677171,8.240885112863586,5.6604213658812625,lyon,2024
1292,45.7325959115876,4.829590910450954,2028.298619137752,307.6240265020493,608.4895857413255,7.615445504520341,5.732123793353521,lyon,2024
1293,45.73359274643897,4.83129936347719,4879.414539688388,495.3540915331447,1463.8243619065163,8.492985441896886,6.207289566243711,lyon,2024
1294,45.73189849722019,4.8300768871674,4374.959500707973,246.20916107177155,1312.487850212392,8.383881089193354,5.510234784248682,lyon,2024
1295,45.73176882919118,4.8309900507277455,1806.602223978502,167.52976751581338,541.9806671935506,7.499756507885174,5.127112396004471,lyon,2024
1296,45.73168884091818,4.830139933251415,952.449255111022,199.02106452347527,285.7347765333066,6.860086204023864,5.298422683619376,lyon,2024
1297,45.73261661907903,4.830019223934337,2031.33991770313,168.77360625532566,609.401975310939,7.61694307704246,5.13446582160274,lyon,2024
1298,45.73251619489804,4.830832392960053,2502.2836844967665,134.06345515679942,750.6851053490299,7.825358622802886,4.905744706203594,lyon,2024
1299,45.73214235934519,4.830631329397656,2405.680356458921,143.81985582794022,721.7041069376762,7.786003631481914,4.975490596434287,lyon,2024
1300,45.7319863986071,4.830025322669644,2699.527781616087,415.8202572777355,809.8583344848261,7.901202507562361,6.032655091172075,lyon,2024
1301,45.7319880957604,4.830117872382127,2892.2380273764834,225.35626372562115,867.671408212945,7.97013157859692,5.422110146243158,lyon,2024
1302,45.73294919977206,4.829959418611967,3546.9245651365163,289.7507377177434,1064.0773695409548,8.174118081967967,5.67246632868788,lyon,2024
1303,45.73334619751688,4.829999724203382,1715.968141826649,454.0676153106842,514.7904425479946,7.44831530616893,6.120446012988737,lyon,2024
1304,45.73295709025895,4.830291132014599,2426.365494006835,253.56763877393007,727.9096482020504,7.794561789364351,5.539566571893535,lyon,2024
1305,45.73296834001673,4.83079669902963,1797.9981499495334,285.5296663773497,539.39944498486,7.494985205572869,5.657842078359035,lyon,2024
1306,45.73239193647908,4.831394604869341,1659.4713429055168,163.1655437156479,497.841402871655,7.414856782556175,5.100875331609864,lyon,2024
1307,45.73275412596778,4.831522403792884,3287.4426152205324,118.2998262244572,986.2327845661597,8.098169362450951,4.7816398724762985,lyon,2024
1308,45.73437893259082,4.8312689503219,756.7901013053688,141.57876173573,227.03703039161064,6.630406436088747,4.959894560953566,lyon,2024
1309,45.73414585639146,4.8311795898898415,1429.090824185959,398.07832028716825,428.7272472557877,7.265493234653816,5.989157689073755,lyon,2024
1310,45.734682027164006,4.830708183238153,2241.055055503477,416.4055739135088,672.3165166510431,7.715148159754989,6.034058348443513,lyon,2024
1311,45.73491843811976,4.830002871576094,4957.008926777457,86.70532819750912,1487.1026780332372,8.508759513073034,4.473982652350302,lyon,2024
1312,45.733915249209176,4.829844951726308,2051.238378452628,77.13195606740189,615.3715135357883,7.626686368380146,4.358399141755692,lyon,2024
1313,45.734050144242985,4.829962246365744,2999.4116753903777,219.66868178067165,899.8235026171133,8.006504783365866,5.396662399163781,lyon,2024
1314,45.73396015949445,4.830689812738247,4109.2567583048485,161.12830926267017,1232.7770274914544,8.32124077714603,5.088388054225793,lyon,2024
1315,45.73417027291343,4.829818849988431,1900.3109156199223,242.5505991757824,570.0932746859767,7.550298882834032,5.495324720425187,lyon,2024
1316,45.734255801396806,4.82995759960362,580.2740820173689,332.7046043158171,174.08222460521065,6.365222387471039,5.8102561834320445,lyon,2024
1317,45.73384627083099,4.831010826253706,3991.490255034507,98.2388500922809,1197.447076510352,8.292170439268283,4.597529571617018,lyon,2024
1318,45.73359526592266,4.830719792484369,1632.354281551637,419.3429912006947,489.7062844654911,7.398391020788141,6.041071023719673,lyon,2024
1319,45.73426009688477,4.830284711044262,3351.255839800392,415.1754897038168,1005.3767519401176,8.117388783212196,6.031107021557022,lyon,2024
1320,45.73429968481016,4.830525155757704,1163.5629169472843,381.1196689358464,349.06887508418527,7.060101117016685,5.945733829013508,lyon,2024
1321,45.73424129493287,4.830791898545856,3614.9398531012166,225.80409866777384,1084.4819559303648,8.193107087828711,5.424086643417703,lyon,2024
1322,45.73416825404748,4.830557055271602,2201.537991963787,301.2703990498498,660.4613975891361,7.697365607134339,5.711321977870446,lyon,2024
1323,45.73430844761533,4.830990020953178,4738.312469208336,73.25624209630423,1421.4937407625007,8.463647355478319,4.3075218427863335,lyon,2024
1324,45.73437975887512,4.831072368421773,2764.101125908162,74.23433505358801,829.2303377724486,7.924832486852978,4.320607709912835,lyon,2024
1325,45.73446616235244,4.83035157198232,1832.934376688403,416.11627229735706,549.8803130065209,7.5142188706541,6.033365013382114,lyon,2024
1326,45.73421289098254,4.831392455653964,3099.1853350364736,345.96799281725697,929.755600510942,8.039217174181793,5.849232535972794,lyon,2024
1327,45.73442219038128,4.831727607701279,2158.5627471717416,465.8560314909528,647.5688241515224,7.6776610483211805,6.146020926394412,lyon,2024
1328,45.73313203454232,4.82834587749942,4950.5131554037,265.2932437820604,1485.15394662111,8.507448496810035,5.5845981217960565,lyon,2024
1329,45.73345159817059,4.828932879057892,2460.712899528008,373.3136444419311,738.2138698584024,7.808612687242744,5.925094067470483,lyon,2024
1330,45.73363581591035,4.828934429860894,2946.1143316985253,173.52776318413703,883.8342995095576,7.988581777946646,5.162083830328966,lyon,2024
1331,45.73310768048499,4.828621338483951,3324.846313833974,71.84831684842695,997.4538941501921,8.109479451178952,4.288379428028758,lyon,2024
1332,45.73310496761348,4.828897897028026,1901.6894508812152,72.81879247685005,570.5068352643646,7.551023664741931,4.301613339798735,lyon,2024
1333,45.73299762291937,4.829440904479348,1132.1104727980187,426.27805999052754,339.6331418394056,7.032721760950832,6.057434995650789,lyon,2024
1334,45.73391664415245,4.828927210103474,2487.90688521475,496.7034106306226,746.372065564425,7.819598891147411,6.2100043386250805,lyon,2024
1335,45.73387132250179,4.829139971410204,2239.919740129675,237.51100113820604,671.9759220389025,7.714641658848858,5.4744154356302515,lyon,2024
1336,45.73407274285584,4.829412513076647,1134.7566134219553,142.64139111567408,340.4269840265866,7.035054327578276,4.967319854048343,lyon,2024
1337,45.73367376958184,4.82949666658097,2531.2639907054936,464.33477960523135,759.379197211648,7.8368690395612175,6.142757102683543,lyon,2024
1338,45.73382156772036,4.8294832944688695,4717.141689884087,62.60976251598582,1415.1425069652262,8.45917029128524,4.152766957245382,lyon,2024
1339,45.73339732352789,4.82604415440198,2659.737332747089,191.9122553033264,797.9211998241267,7.886358556126993,5.262235449792666,lyon,2024
1340,45.73360763662314,4.826537842505927,2880.538080292512,110.61428636943792,864.1614240877535,7.966079486230145,4.715049055817174,lyon,2024
1341,45.73316965208741,4.826578925866281,4497.399930302701,409.9227765240532,1349.2199790908103,8.411477041484194,6.018405305173413,lyon,2024
1342,45.733188612261,4.826956285573215,3062.7127666910565,428.32733727493166,918.8138300073169,8.02738278191366,6.062219651924126,lyon,2024
1343,45.73287181440271,4.827279452864191,4138.939262983352,429.4008059889186,1241.6817788950054,8.328436395934775,6.064716881496654,lyon,2024
1344,45.73292511892815,4.827536074957378,646.7252698386989,361.0089936509135,194.01758095160966,6.473466640154849,5.8916690558566955,lyon,2024
1345,45.73316349431901,4.827757636105989,4706.837454948495,390.1870570944656,1412.0512364845486,8.456983942497091,5.969185852476491,lyon,2024
1346,45.73353353049976,4.827472308334175,3472.561265384821,182.53380926106536,1041.7683796154463,8.152935647917456,5.212398897177602,lyon,2024
1347,45.73372590481418,4.827395458146554,4070.1382675789073,71.65295340507825,1221.041480273672,8.311677911959352,4.285694041703122,lyon,2024
1348,45.73401651180887,4.827935918033212,3342.0355398305787,81.19786362303283,1002.6106619491736,8.114634517482518,4.409129311736954,lyon,2024
1349,45.733885127973736,4.827938933645084,1989.610220073872,354.8778591588808,596.8830660221615,7.596196513966307,5.874587579732084,lyon,2024
1350,45.7337466349988,4.827917953951879,1297.3002187072852,309.19545146988594,389.19006561218555,7.168811163822856,5.737202587417285,lyon,2024
1351,45.73497699855033,4.828520478468319,3556.263668545397,191.0904154157068,1066.8791005636192,8.176746895865646,5.257966174806231,lyon,2024
1352,45.73483847567162,4.828526765638229,965.0352474337716,364.1334277986851,289.51057423013145,6.873200321573525,5.900262842396153,lyon,2024
1353,45.73445571596339,4.829217108218871,4923.500111792747,222.7594493812541,1477.050033537824,8.501978048311097,5.410571588134751,lyon,2024
1354,45.734796931649406,4.829375914738625,1145.3584096553404,414.7151039895804,343.6075228966021,7.044345596769451,6.030000179468103,lyon,2024
1355,45.73484495,4.8292306,3561.2383244909056,472.4834731206258,1068.3714973472715,8.178144369104636,6.160117008364665,lyon,2024
1356,45.734990658904906,4.829074995622886,1488.333987016133,425.18880714190686,446.5001961048399,7.3060843104305535,6.054882457334463,lyon,2024
1357,45.73503837805018,4.8289764281910506,943.6310060395429,494.19079713403545,283.08930181186287,6.850794381441134,6.204943137058029,lyon,2024
1358,45.73507934477336,4.828892342958189,3598.806005461134,245.9654014041579,1079.6418016383402,8.188635235620318,5.509248251529708,lyon,2024
1359,45.73491791903704,4.828767166034641,1377.3110280818782,117.81300752321316,413.19330842456344,7.228614135888639,4.7775508918709875,lyon,2024
1360,45.7348098107329,4.828807314830141,3968.6100636293154,231.40787903720465,1190.5830190887946,8.286423148108979,5.448493927317027,lyon,2024
1361,45.73482021120018,4.8289885297929205,842.1831005224892,363.9414102100536,252.65493015674676,6.737184135511406,5.899736820725326,lyon,2024
1362,45.73438714625556,4.827831924194186,1203.7613426593723,399.9329203314745,361.1284027978117,7.09403677042476,5.9937941323446555,lyon,2024
1363,45.734833699134974,4.825060415372983,1042.093698794275,429.1091844449592,312.6281096382825,6.9499462868183866,6.064039093769922,lyon,2024
1364,45.73448714407965,4.82590657689957,4504.640769007207,474.0877005361944,1351.3922307021621,8.413085395001731,6.163499419699898,lyon,2024
1365,45.7348202425075,4.825747135276222,2431.758460406087,499.9942869088393,729.5275381218261,7.796781061408963,6.216594697644275,lyon,2024
1366,45.73577722573321,4.825854600676384,3805.063072051248,281.571248254388,1141.5189216153744,8.2443506194611,5.643930724998079,lyon,2024
1367,45.7352580263865,4.825562321262679,4035.679750924893,108.29584439848608,1210.703925277468,8.303177789225938,4.69405837431777,lyon,2024
1368,45.73475200658697,4.824620212430827,3978.8412099125576,109.27385933410628,1193.6523629737671,8.288997200475682,4.702966902107138,lyon,2024
1369,45.73431718045801,4.827031861710031,2728.539591790127,253.8551917005887,818.5618775370381,7.9118882262604595,5.540695508171995,lyon,2024
1370,45.73432042309554,4.827183849312448,2378.2738045531432,274.9906197290703,713.482141365943,7.7745505959683445,5.620366878650721,lyon,2024
1371,45.73415046284037,4.827097340330412,1782.7085677392045,451.5921310448683,534.8125703217613,7.4864499409048575,6.11499134693444,lyon,2024
1372,45.73412445336401,4.82659581454106,3524.119433535352,449.837155899777,1057.2358300606056,8.167669596526393,6.111106200907029,lyon,2024
1373,45.73424530334729,4.826722180864771,3630.113822359135,255.00589904909387,1089.0341467077405,8.197294718309173,5.545200487374596,lyon,2024
1374,45.73427484649769,4.826805342934086,1447.394074712465,152.7859893960298,434.2182224137395,7.278210686963804,5.035561956667345,lyon,2024
1375,45.73413498889328,4.826745184204734,4304.948441991119,146.54461431866557,1291.4845325973356,8.367752704325248,4.994130600002114,lyon,2024
1376,45.73414019540952,4.826909632511295,1231.4273719336377,162.78103353925968,369.4282115800913,7.116740976743345,5.098530374356138,lyon,2024
1377,45.73415305407949,4.8272612438712486,4776.692464212262,424.2277768975326,1433.0077392636786,8.471712960852388,6.052624970998099,lyon,2024
1378,45.735051793425534,4.826425611203348,2629.698468477021,156.44348486457918,788.9095405431062,7.875004667280073,5.059066567615502,lyon,2024
1379,45.73541096935061,4.826925579923996,4618.575174527623,71.0832010126453,1385.5725523582869,8.438058026282347,4.27782102147947,lyon,2024
1380,45.73574075794972,4.827072919448705,954.0124993825352,358.7727345279424,286.20374981476056,6.861724428753754,5.885472539122903,lyon,2024
1381,45.73556734898363,4.826160503415104,1094.1017100806937,293.5487843480738,328.2305130242081,6.998602523855413,5.685444640809541,lyon,2024
1382,45.73608159136933,4.823981033817804,1972.1998480978143,469.41555926269575,591.6599544293442,7.58741179237692,6.15361647270129,lyon,2024
1383,45.73609589681411,4.829319526160735,2237.663823278468,252.0870249745029,671.2991469835404,7.713634459402757,5.533733401813872,lyon,2024
